experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,lane_4_preference,lane_5_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,adaptive,0.1,100,30.0,0,0.001,0.0036666666666666666,0.017,0.004666666666666667,0.014,0.08166666666666667,24.22475688225413,0.157,0.11466666666666667,0.035333333333333335,0.4,0.116,0.177,0.0,0.001,0.0013333333333333333,0.29733333333333334,0.006333333333333333,0.0013333333333333333,0.0003333333333333333,0.0,nan,nan,0.30733333333333335,0.9063333333333333
1,1,cautious,adaptive,0.1,100,29.74,1,0.0003362474781439139,0.0013449899125756557,0.01378614660390047,0.0003362474781439139,0.00605245460659045,0.07363819771351715,24.29792761886793,0.19132481506388702,0.12945527908540685,0.06153328850033625,0.3618022864828514,0.1355077336919973,0.12037659717552118,0.0,0.0010087424344317419,0.0,0.37525218560860796,0.0026899798251513113,0.0010087424344317419,0.0,0.0,nan,nan,0.37995965030262274,0.8994620040349698
2,1,cautious,adaptive,0.1,100,29.64,4,0.002699055330634278,0.005735492577597841,0.020242914979757085,0.002699055330634278,0.016194331983805668,0.07928475033738192,24.115902225717743,0.13090418353576247,0.06815114709851552,0.05263157894736842,0.4338731443994602,0.12078272604588394,0.19365721997300944,0.0,0.0010121457489878543,0.0033738191632928477,0.2432523616734143,0.00708502024291498,0.0023616734143049934,0.00033738191632928474,0.0010121457489878543,nan,nan,0.25708502024291496,0.9237516869095816
3,1,cautious,adaptive,0.1,100,30.0,0,0.001,0.003,0.018,0.001,0.015,0.08033333333333334,24.17873263799865,0.206,0.095,0.04666666666666667,0.39266666666666666,0.12266666666666666,0.137,0.0,0.0023333333333333335,0.002,0.3403333333333333,0.005,0.0003333333333333333,0.0,0.0,nan,nan,0.35,0.9123333333333333
4,1,cautious,adaptive,0.1,100,30.0,0,0.0006666666666666666,0.0023333333333333335,0.013666666666666667,0.0016666666666666668,0.009,0.10866666666666666,24.08826450130777,0.14333333333333334,0.107,0.049,0.405,0.12466666666666666,0.171,0.0,0.002,0.0,0.28933333333333333,0.005,0.001,0.0,0.0,nan,nan,0.29733333333333334,0.8833333333333333
