experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate,unsafe_slow_rate,unsafe_lane_rate,unsafe_faster_rate,unsafe_idle_rate,mean_delta_gap_unsafe,min_gap_p05,unsafe_ttc_slow_rate,unsafe_ttc_lane_rate,unsafe_ttc_faster_rate,unsafe_ttc_idle_rate,mean_delta_ttc_unsafe,min_ttc_p05,mean_recovery_time,mean_ttc_recovery_time
0,1,cautious,nop,nan,100,26.7,19,0.022846441947565542,0.1101123595505618,0.24981273408239701,0.009363295880149813,0.03146067415730337,0.07752808988764046,29.697680916301344,0.24157303370786518,0.32059925093632957,0.24382022471910111,0.1940074906367041,0.9842696629213483,0.011235955056179775,0.10749063670411985,0.5640449438202247,0.0348314606741573,0.024719101123595506,0.006741573033707865,0.010112359550561797,nan,nan,1.7265917602996255,0.0,0.08695652173913043,0.8164251207729468,0.07246376811594203,0.024154589371980676,-11.054616918605303,2.2064893636239473,0.034482758620689655,0.6356821589205397,0.14992503748125938,0.17991004497751126,nan,0.5202961236137755,1.2321428571428572,1.7645502645502646
1,1,cautious,nop,nan,100,27.21,25,0.024990812201396546,0.11062109518559353,0.2484380742374127,0.00808526277104006,0.03197353914002205,0.07975009187798604,29.718466237701403,0.2675486953325983,0.32561558250643147,0.22822491730981256,0.17861080485115766,0.986034546122749,0.012495406100698273,0.10621095185593532,0.5905916942300625,0.03858875413450937,0.02793090775450202,0.006247703050349137,0.009922822491730982,nan,nan,1.7618522601984565,0.0,0.06912442396313365,0.8294930875576036,0.055299539170506916,0.04608294930875576,-11.803163887812445,2.9185965520929984,0.029585798816568046,0.6538461538461539,0.128698224852071,0.1878698224852071,-1.3513804053075995,0.5290821796506398,1.1793478260869565,1.8074866310160427
2,1,cautious,nop,nan,100,26.66,21,0.0277569392348087,0.1140285071267817,0.2490622655663916,0.008252063015753939,0.03563390847711928,0.08289572393098274,29.68858878811175,0.2614403600900225,0.3132033008252063,0.2576894223555889,0.1676669167291823,0.9849962490622656,0.011252813203300824,0.1072768192048012,0.5768942235558889,0.035258814703675916,0.028882220555138786,0.005626406601650412,0.010502625656414103,nan,nan,1.7445611402850714,0.0,0.11312217194570136,0.7963800904977375,0.06334841628959276,0.027149321266968326,-10.872269524038986,3.0088953798037044,0.02710843373493976,0.6596385542168675,0.14457831325301204,0.1686746987951807,-1.3849308369323754,0.539830411167705,1.3,1.8241758241758241
3,1,cautious,nop,nan,100,26.52,24,0.020739064856711915,0.1033182503770739,0.2368024132730015,0.00641025641025641,0.03167420814479638,0.07013574660633484,29.737883649196544,0.24019607843137256,0.33748114630467574,0.28431372549019607,0.13800904977375567,0.9901960784313726,0.013197586726998492,0.09464555052790347,0.5822021116138764,0.038838612368024134,0.03205128205128205,0.005279034690799397,0.013951734539969835,nan,nan,1.751131221719457,0.0,0.04838709677419355,0.8494623655913979,0.05913978494623656,0.043010752688172046,-12.308870842768986,3.3594663201351525,0.022292993630573247,0.6799363057324841,0.12261146496815287,0.1751592356687898,-1.3525813989009152,0.5616395740021456,1.2156862745098038,1.7591036414565826
4,1,cautious,nop,nan,100,24.64,32,0.03612012987012987,0.1241883116883117,0.25608766233766234,0.01176948051948052,0.04180194805194805,0.08928571428571429,29.694655614102683,0.2297077922077922,0.3327922077922078,0.25487012987012986,0.18262987012987014,0.9849837662337663,0.019074675324675324,0.11972402597402597,0.5637175324675324,0.0349025974025974,0.029626623376623376,0.011363636363636364,0.00974025974025974,nan,nan,1.7520292207792207,0.0,0.08636363636363636,0.759090909090909,0.12727272727272726,0.02727272727272727,-12.204215742123955,1.8941337640452247,0.03328050713153724,0.652931854199683,0.14580031695721077,0.16798732171156894,-1.526205655671652,0.43006565738593416,1.264367816091954,1.8892215568862276
