experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,lane_4_preference,lane_5_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,cost_rate,avoided_cost_rate,unsafe_slow_rate,unsafe_lane_rate,unsafe_faster_rate,unsafe_idle_rate,unsafe_ttc_slow_rate,unsafe_ttc_lane_rate,unsafe_ttc_faster_rate,unsafe_ttc_idle_rate
0,1,cautious,naive,nan,100,28.11,12,25.63887240454289,0.17075773745997866,0.1056563500533618,0.13731768054073284,0.27890430451796516,0.11241551049448595,0.19494841693347564,0.2376378512984703,0.008893632159373888,0.02170046246887229,0.4112415510494486,0.020988971896122376,0.015297047314123088,0.0010672358591248667,0.0,0.7157595161864105,0.6435432230522946,0.48314606741573035,0.4681647940074906,0.0299625468164794,0.018726591760299626,0.14553990610328638,0.6854460093896714,0.06103286384976526,0.107981220657277
1,1,cautious,naive,nan,100,28.62,9,25.938151088182256,0.1740041928721174,0.143256464011181,0.1761006289308176,0.27358490566037735,0.11530398322851153,0.11774982529699511,0.30992313067784766,0.0069881201956673656,0.02480782669461915,0.48742138364779874,0.013277428371767994,0.013626834381551363,0.0006988120195667365,0.00034940600978336826,0.8560447239692522,0.5765199161425576,0.3654618473895582,0.5903614457831325,0.020080321285140562,0.024096385542168676,0.15767634854771784,0.6721991701244814,0.058091286307053944,0.11203319502074689
2,1,cautious,naive,nan,100,27.38,16,25.693489176563812,0.1658144631117604,0.12673484295105916,0.14317019722425128,0.28232286340394447,0.09276844411979547,0.1891891891891892,0.2710007304601899,0.015339663988312637,0.02739225712198685,0.4364499634769905,0.02337472607742878,0.01789627465303141,0.0003652300949598247,0.002191380569758948,0.7914536157779402,0.589481373265157,0.2697095435684647,0.6058091286307054,0.016597510373443983,0.1078838174273859,0.10434782608695652,0.7,0.07391304347826087,0.12173913043478261
3,1,cautious,naive,nan,100,29.3,8,26.21553306764391,0.18805460750853242,0.13583617747440274,0.12696245733788397,0.27747440273037544,0.12116040955631399,0.15051194539249146,0.3505119453924915,0.007167235494880546,0.025597269624573378,0.4494880546075085,0.018430034129692834,0.01911262798634812,0.0013651877133105802,0.0013651877133105802,0.8703071672354948,0.5430034129692832,0.3056768558951965,0.6506550218340611,0.017467248908296942,0.026200873362445413,0.09558823529411764,0.7683823529411765,0.06985294117647059,0.0661764705882353
4,1,cautious,naive,nan,100,28.2,12,25.555438204544934,0.15921985815602838,0.11028368794326242,0.150354609929078,0.2783687943262411,0.1173758865248227,0.18439716312056736,0.24893617021276596,0.023404255319148935,0.023404255319148935,0.41702127659574467,0.025886524822695035,0.017375886524822696,0.0017730496453900709,0.0003546099290780142,0.7560283687943262,0.5780141843971631,0.3911764705882353,0.5441176470588235,0.03529411764705882,0.029411764705882353,0.15350877192982457,0.7149122807017544,0.05263157894736842,0.07894736842105263
