episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
21,1,right_lane,adaptive,True,0.05,40,0,21.14395723434353,1.0,1.0,38.0,0.5,4.0,61.37839699792141,41.62839699792141,19.75,18.0,0.95,0,0,38,2
22,1,right_lane,adaptive,True,0.05,40,0,24.518957345971565,3.0,21.0,16.0,13.0,10.5,60.77427154742818,47.02427154742817,13.75,18.0,0.975,0,0,39,1
23,1,right_lane,adaptive,True,0.05,40,0,21.018957345971565,0.0,0.0,40.0,0.0,1.5,61.1803317535545,41.430331753554505,19.75,18.0,0.975,0,0,39,1
24,1,right_lane,adaptive,True,0.05,40,0,21.26895733124236,0.0,1.0,39.0,0.0,9.5,61.82939649113504,41.82939649113504,20.0,18.0,0.95,0,0,38,2
25,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,0.0,0.0,40.0,0.0,9.5,61.23033177401779,41.23033177401779,20.0,18.0,1.0,0,0,40,0
26,1,right_lane,adaptive,True,0.05,28,1,21.277081922816514,0.0,0.0,28.0,0.5,5.5,43.2303317535545,29.230331753554502,14.0,18.0,0.9285714285714286,0,0,26,2
27,1,right_lane,adaptive,True,0.05,40,0,21.12749644062177,0.0,1.0,39.0,0.0,16.0,60.85306021987104,41.10306021987105,19.75,18.0,1.0,0,0,40,0
28,1,right_lane,adaptive,True,0.05,40,0,21.893957345971565,0.0,0.0,40.0,0.0,1.0,63.02686344757135,43.02686344757134,20.0,18.0,0.85,0,0,34,6
29,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,1.0,1.0,38.0,0.5,6.5,60.97839840434078,41.22839840434077,19.75,18.0,1.0,0,0,40,0
30,1,right_lane,adaptive,True,0.05,40,0,23.518957345971565,0.0,0.0,40.0,0.0,0.0,65.4303317535545,45.430331753554505,20.0,18.0,0.85,0,0,34,6
31,1,right_lane,adaptive,True,0.05,40,0,25.01645520604752,8.0,12.0,20.0,13.5,5.5,61.07163902535146,47.82163902535146,13.25,18.0,0.975,0,0,39,1
32,1,right_lane,adaptive,True,0.05,40,0,24.018957345971565,11.0,3.0,26.0,11.5,0.5,60.48239164428088,46.23239164428088,14.25,18.0,0.7,0,0,28,12
33,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.0,1.0,39.0,0.0,4.5,60.629397667739944,40.629397667739944,20.0,18.0,1.0,0,0,40,0
34,1,right_lane,adaptive,True,0.05,40,0,23.518957345971113,0.0,5.0,35.0,2.0,4.5,64.42799392852466,45.42799392852466,19.0,18.0,0.925,0,0,37,3
35,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,0.0,3.0,37.0,1.5,10.5,61.27962982850139,42.02962982850139,19.25,18.0,0.95,0,0,38,2
36,1,right_lane,adaptive,True,0.05,40,0,21.752495691584983,0.0,0.0,40.0,0.0,2.0,62.60399310653599,42.60399310653599,20.0,18.0,0.975,0,0,39,1
37,1,right_lane,adaptive,True,0.05,40,0,23.268957345971494,1.0,1.0,38.0,0.5,12.0,64.97493184351472,45.22493184351472,19.75,18.0,0.9,0,0,36,4
38,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.0,0.0,40.0,0.0,6.0,61.830331753554596,41.83033175355459,20.0,18.0,0.95,0,0,38,2
39,1,right_lane,adaptive,True,0.05,40,0,21.76895733466685,0.0,1.0,39.0,0.0,6.5,62.629398311598564,42.62939831159856,20.0,18.0,0.95,0,0,38,2
40,1,right_lane,adaptive,True,0.05,40,0,21.89395734597149,0.0,5.0,35.0,2.5,15.0,61.57898628919177,42.82898628919177,18.75,18.0,0.925,0,0,37,3
41,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,0.0,3.0,37.0,1.5,9.0,61.279637749127694,42.02963774912769,19.25,18.0,1.0,0,0,40,0
42,1,right_lane,adaptive,True,0.05,40,0,22.518957345971565,1.0,6.0,33.0,3.5,7.5,62.3283991088609,43.8283991088609,18.5,18.0,0.9,0,0,36,4
43,1,right_lane,adaptive,True,0.05,40,0,22.64395734428684,0.0,1.0,39.0,0.0,12.0,63.779398326990545,44.02939832699053,19.75,18.0,0.825,0,0,33,7
44,1,right_lane,adaptive,True,0.05,40,0,21.643957345971565,0.0,4.0,36.0,1.5,3.0,61.677516746793216,42.42751674679324,19.25,18.0,0.95,0,0,38,2
45,1,right_lane,adaptive,True,0.05,40,0,22.518956679580736,0.0,21.0,19.0,10.0,10.5,58.827547390294725,43.827547390294725,15.0,18.0,0.85,0,0,34,6
46,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,0.0,4.0,36.0,1.5,5.5,62.4777589230513,43.2277589230513,19.25,18.0,0.95,0,0,38,2
47,1,right_lane,adaptive,True,0.05,40,0,22.268957345971565,1.0,1.0,38.0,0.5,0.0,63.178399108860894,43.4283991088609,19.75,18.0,0.925,0,0,37,3
48,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,1.0,1.0,38.0,0.5,15.0,60.17839717648496,40.42839717648496,19.75,18.0,1.0,0,0,40,0
49,1,right_lane,adaptive,True,0.05,40,0,22.752453247386406,0.0,17.0,23.0,8.0,3.0,60.20392517225123,44.20392517225123,16.0,18.0,0.925,0,0,37,3
50,1,right_lane,adaptive,True,0.05,40,0,22.643957345971565,0.0,4.0,36.0,2.0,10.0,63.05159966507168,44.05159966507167,19.0,18.0,0.95,0,0,38,2
51,1,right_lane,adaptive,True,0.05,40,0,22.643957345971565,0.0,8.0,32.0,4.0,12.0,62.02844969429218,44.02844969429218,18.0,18.0,0.85,0,0,34,6
52,1,right_lane,adaptive,True,0.05,21,1,20.75039494470774,1.0,1.0,19.0,1.0,10.5,31.678397176484957,21.428397176484957,10.25,18.0,1.0,0,0,21,0
53,1,right_lane,adaptive,True,0.05,40,0,21.518957332731045,0.0,8.0,32.0,4.0,11.5,59.480325456307696,41.730325456307696,17.75,18.0,0.925,0,0,37,3
54,1,right_lane,adaptive,True,0.05,40,0,22.393957345971565,0.0,0.0,40.0,0.0,1.0,63.63033177194955,43.63033177194956,20.0,18.0,0.925,0,0,37,3
55,1,right_lane,adaptive,True,0.05,40,0,22.518957345971565,1.0,1.0,38.0,0.5,5.5,63.578399108860886,43.82839910886088,19.75,18.0,0.875,0,0,35,5
56,1,right_lane,adaptive,True,0.05,40,0,21.143957345945747,1.0,1.0,38.0,0.5,7.0,61.37839717644364,41.62839717644364,19.75,18.0,1.0,0,0,40,0
57,1,right_lane,adaptive,True,0.05,40,0,20.75249644062177,0.0,1.0,39.0,0.0,1.0,61.003060219217346,41.003060219217346,20.0,18.0,1.0,0,0,40,0
58,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,0.0,0.0,40.0,0.0,0.0,60.45320089613101,40.45320089613101,20.0,18.0,1.0,0,0,40,0
59,1,right_lane,adaptive,True,0.05,40,0,21.516504195735575,1.0,1.0,38.0,0.5,7.0,61.974472136107366,42.224472136107366,19.75,18.0,1.0,0,0,40,0
60,1,right_lane,adaptive,True,0.05,40,0,21.643957345971565,0.0,1.0,39.0,0.0,0.5,62.43280649231849,42.43280649231849,20.0,18.0,0.95,0,0,38,2
61,1,right_lane,adaptive,True,0.05,40,0,22.768957345971565,2.0,7.0,31.0,5.0,3.0,61.72839497379011,44.2283949737901,17.5,18.0,0.95,0,0,38,2
62,1,right_lane,adaptive,True,0.05,40,0,22.268957345971565,1.0,1.0,38.0,0.5,4.5,63.17839840434078,43.42839840434078,19.75,18.0,0.975,0,0,39,1
63,1,right_lane,adaptive,True,0.05,40,0,23.018957345971565,1.0,14.0,25.0,7.0,15.5,61.12939488823197,44.62939488823196,16.5,18.0,0.95,0,0,38,2
64,1,right_lane,adaptive,True,0.05,40,0,21.643957345971565,0.0,4.0,36.0,2.0,4.5,61.429639938752445,42.429639938752445,19.0,18.0,0.825,0,0,33,7
65,1,right_lane,adaptive,True,0.05,40,0,24.01641846286567,0.0,4.0,36.0,1.5,9.5,65.47464184666525,46.22464184666526,19.25,18.0,0.875,0,0,35,5
66,1,right_lane,adaptive,True,0.05,28,1,21.634224779959375,1.0,1.0,26.0,1.0,8.5,43.381925675684585,29.6319256756846,13.75,18.0,0.8928571428571429,0,0,25,3
67,1,right_lane,adaptive,True,0.05,40,0,21.143957345971565,0.0,1.0,39.0,0.0,3.0,60.87939766843067,41.12939766843068,19.75,18.0,1.0,0,0,40,0
68,1,right_lane,adaptive,True,0.05,40,0,25.266504197445606,0.0,14.0,26.0,6.5,6.0,64.97381773138417,48.22381773138417,16.75,18.0,0.825,0,0,33,7
69,1,right_lane,adaptive,True,0.05,40,0,20.643957345971565,1.0,1.0,38.0,0.5,1.0,60.581806564596135,40.831806564596135,19.75,18.0,1.0,0,0,40,0
70,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,1.0,1.0,38.0,0.5,17.0,60.77839910880876,41.02839910880877,19.75,18.0,1.0,0,0,40,0
71,1,right_lane,adaptive,True,0.05,40,0,22.268957345971057,1.0,1.0,38.0,0.5,3.0,63.17839910886008,43.428399108860084,19.75,18.0,0.975,0,0,39,1
72,1,right_lane,adaptive,True,0.05,40,0,21.518957344482878,0.0,1.0,39.0,0.0,5.5,62.40306021557957,42.40306021557957,20.0,18.0,0.95,0,0,38,2
73,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.0,0.0,40.0,0.0,17.0,60.230331755622736,40.230331755622736,20.0,18.0,1.0,0,0,40,0
74,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,1.0,1.0,38.0,0.5,0.5,62.978398404341505,43.228398404341505,19.75,18.0,0.175,0,0,7,33
75,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,1.0,1.0,38.0,0.5,16.0,60.37839840304393,40.62839840304393,19.75,18.0,1.0,0,0,40,0
76,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.0,0.0,40.0,0.0,7.5,60.2303317535545,40.2303317535545,20.0,18.0,1.0,0,0,40,0
77,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,0.0,6.0,34.0,3.0,7.0,61.728985917419166,43.22898591741917,18.5,18.0,0.95,0,0,38,2
78,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.0,1.0,39.0,0.0,3.5,61.82939766774115,41.82939766774114,20.0,18.0,0.925,0,0,37,3
79,1,right_lane,adaptive,True,0.05,40,0,21.018957345749705,1.0,1.0,38.0,0.5,7.0,61.17839840398453,41.42839840398452,19.75,18.0,0.75,0,0,30,10
80,1,right_lane,adaptive,True,0.05,40,0,24.393908354794824,0.0,4.0,36.0,2.0,10.0,65.82820209546816,46.82820209546816,19.0,18.0,0.65,0,0,26,14
81,1,right_lane,adaptive,True,0.05,40,0,21.766466606367043,0.0,1.0,39.0,0.0,2.5,62.625481189381475,42.62548118938147,20.0,18.0,1.0,0,0,40,0
82,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.0,0.0,40.0,0.0,3.0,61.83379213911206,41.83379213911206,20.0,18.0,0.925,0,0,37,3
83,1,right_lane,adaptive,True,0.05,40,0,22.391789654732086,1.0,1.0,38.0,0.5,11.0,63.374930802877735,43.62493080287773,19.75,18.0,0.925,0,0,37,3
84,1,right_lane,adaptive,True,0.05,40,0,22.643957345971565,0.0,0.0,40.0,0.0,1.0,64.03334332788558,44.03334332788558,20.0,18.0,0.875,0,0,35,5
85,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,0.0,0.0,40.0,0.0,7.0,61.2303317535545,41.2303317535545,20.0,18.0,1.0,0,0,40,0
86,1,right_lane,adaptive,True,0.05,40,0,21.393957345971554,0.0,0.0,40.0,0.0,7.5,62.030331753554485,42.03033175355448,20.0,18.0,1.0,0,0,40,0
87,1,right_lane,adaptive,True,0.05,40,0,21.018957345971565,1.0,1.0,38.0,0.5,1.5,61.178398403043936,41.42839840304394,19.75,18.0,0.85,0,0,34,6
88,1,right_lane,adaptive,True,0.05,40,0,23.518957345971565,3.0,19.0,18.0,12.5,11.0,59.42524174219637,45.425241742196384,14.0,18.0,0.825,0,0,33,7
89,1,right_lane,adaptive,True,0.05,40,0,20.8939573329563,1.0,1.0,38.0,0.5,12.0,60.72839715566054,41.22839715566054,19.5,18.0,0.95,0,0,38,2
90,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,0.0,5.0,35.0,2.0,14.5,59.42898420761489,40.42898420761488,19.0,18.0,1.0,0,0,40,0
91,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.0,63.230331753554516,43.23033175355451,20.0,18.0,0.925,0,0,37,3
92,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,1.0,1.0,38.0,0.5,6.0,60.77839910880876,41.02839910880877,19.75,18.0,0.95,0,0,38,2
93,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.0,0.0,40.0,0.0,19.0,60.6303317535545,40.63033175355451,20.0,18.0,1.0,0,0,40,0
94,1,right_lane,adaptive,True,0.05,40,0,21.518957345971565,0.0,0.0,40.0,0.0,17.0,62.23033175355451,42.2303317535545,20.0,18.0,0.95,0,0,38,2
95,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,0.0,1.0,39.0,0.0,2.5,62.62939766843071,42.62939766843073,20.0,18.0,0.875,0,0,35,5
96,1,right_lane,adaptive,True,0.05,40,0,21.268957345967657,1.0,1.0,38.0,0.5,2.0,61.57839910880253,41.82839910880251,19.75,18.0,1.0,0,0,40,0
97,1,right_lane,adaptive,True,0.05,40,0,23.643957345971565,0.0,1.0,39.0,0.0,6.0,65.62939766774726,45.629397667747256,20.0,18.0,0.8,0,0,32,8
98,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,0.0,1.0,39.0,0.0,6.0,63.02939766774115,43.029397667741144,20.0,18.0,0.925,0,0,37,3
99,1,right_lane,adaptive,True,0.05,40,0,22.518913969741114,1.0,5.0,34.0,2.5,6.0,62.57737710920053,43.82737710920054,18.75,18.0,0.75,0,0,30,10
100,1,right_lane,adaptive,True,0.05,40,0,23.143957345971565,1.0,1.0,38.0,0.5,1.0,64.57845866695631,44.82845866695631,19.75,18.0,0.875,0,0,35,5
101,1,right_lane,adaptive,True,0.05,40,0,21.393957345967653,1.0,1.0,38.0,0.5,2.0,61.778398405066994,42.028398405067,19.75,18.0,0.95,0,0,38,2
102,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,0.0,4.0,36.0,2.0,4.0,61.80330264262909,42.80330264262909,19.0,18.0,0.8,0,0,32,8
103,1,right_lane,adaptive,True,0.05,40,0,24.393585416373085,6.0,11.0,23.0,10.5,7.5,61.57226528206924,46.822265282069246,14.75,18.0,0.875,0,0,35,5
104,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.0,1.0,39.0,0.0,5.5,60.62990911971038,40.62990911971038,20.0,18.0,1.0,0,0,40,0
105,1,right_lane,adaptive,True,0.05,3,1,25.0,1.0,1.0,1.0,1.0,1.5,4.648067887473768,3.3980678874737684,1.25,18.0,1.0,0,0,3,0
106,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.0,0.0,40.0,0.0,2.0,61.0803317535545,41.33033175355451,19.75,18.0,0.95,0,0,38,2
107,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,1.0,1.0,38.0,0.5,8.5,60.97839840434078,41.22839840434077,19.75,18.0,0.75,0,0,30,10
108,1,right_lane,adaptive,True,0.05,40,0,21.768957345971053,1.0,1.0,38.0,0.5,3.5,62.378398404339954,42.62839840433996,19.75,18.0,0.775,0,0,31,9
109,1,right_lane,adaptive,True,0.05,40,0,22.643957345971565,0.0,1.0,39.0,0.0,3.0,64.02939832968683,44.029398329686835,20.0,18.0,0.9,0,0,36,4
110,1,right_lane,adaptive,True,0.05,40,0,20.643957345971565,1.0,5.0,34.0,2.5,13.5,59.576994251537016,40.826994251537016,18.75,18.0,1.0,0,0,40,0
111,1,right_lane,adaptive,True,0.05,40,0,21.518957345971565,3.0,4.0,33.0,4.0,2.0,60.227042541036624,42.22704254103663,18.0,18.0,1.0,0,0,40,0
112,1,right_lane,adaptive,True,0.05,40,0,22.643957345971565,1.0,7.0,32.0,3.5,4.0,62.27729543714919,44.02729543714919,18.25,18.0,0.975,0,0,39,1
113,1,right_lane,adaptive,True,0.05,40,0,21.893957345971565,0.0,1.0,39.0,0.0,13.0,62.829396514718965,42.82939651471897,20.0,18.0,0.95,0,0,38,2
114,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.0,1.0,39.0,0.0,11.0,60.629397667739944,40.629397667739944,20.0,18.0,1.0,0,0,40,0
115,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,1.0,1.0,38.0,0.5,5.0,62.37839910886089,42.6283991088609,19.75,18.0,0.975,0,0,39,1
116,1,right_lane,adaptive,True,0.05,40,0,21.518908354794824,0.0,4.0,36.0,2.0,12.0,61.229544758844,42.229544758844,19.0,18.0,1.0,0,0,40,0
117,1,right_lane,adaptive,True,0.05,40,0,22.143957345971494,1.0,2.0,37.0,1.0,8.0,62.72811716174791,43.2281171617479,19.5,18.0,0.925,0,0,37,3
118,1,right_lane,adaptive,True,0.05,40,0,21.268952309860374,0.0,12.0,28.0,5.5,15.0,59.07899394550329,41.8289939455033,17.25,18.0,1.0,0,0,40,0
119,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,0.0,0.0,40.0,0.0,10.5,63.030338730219114,43.03033873021912,20.0,18.0,0.95,0,0,38,2
120,1,right_lane,adaptive,True,0.05,40,0,22.14395734597149,0.0,1.0,39.0,0.5,0.0,62.97893676050451,43.22893676050451,19.75,18.0,0.9,0,0,36,4
121,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,1.0,1.0,38.0,0.5,4.5,62.378399108861,42.628399108861004,19.75,18.0,0.95,0,0,38,2
122,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.0,0.0,40.0,0.0,0.0,61.8303317535545,41.830331753554496,20.0,18.0,0.475,0,0,19,21
123,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,1.0,1.0,38.0,0.5,18.0,60.17839717648496,40.42839717648496,19.75,18.0,1.0,0,0,40,0
124,1,right_lane,adaptive,True,0.05,40,0,22.393957345749705,2.0,13.0,25.0,7.5,13.0,59.87478676700713,43.62478676700714,16.25,18.0,1.0,0,0,40,0
125,1,right_lane,adaptive,True,0.05,40,0,22.002496438936525,0.0,0.0,40.0,0.0,4.5,63.00399430260665,43.003994302606664,20.0,18.0,0.95,0,0,38,2
126,1,right_lane,adaptive,True,0.05,40,0,21.018957344257622,0.0,0.0,40.0,0.0,3.5,61.453200895730006,41.45320089573,20.0,18.0,1.0,0,0,40,0
127,1,right_lane,adaptive,True,0.05,40,0,21.018957345971565,0.0,1.0,39.0,0.0,18.0,61.42939833206728,41.42939833206728,20.0,18.0,0.975,0,0,39,1
128,1,right_lane,adaptive,True,0.05,17,1,24.750487838206908,1.0,1.0,15.0,1.0,3.0,28.278399085287095,20.028399085287095,8.25,18.0,0.8823529411764706,0,0,15,2
129,1,right_lane,adaptive,True,0.05,40,0,23.76895734594235,0.0,1.0,39.0,0.0,12.0,65.07939832963936,45.329398329639346,19.75,18.0,0.825,0,0,33,7
130,1,right_lane,adaptive,True,0.05,40,0,21.518957345971565,0.0,0.0,40.0,0.0,9.5,62.23033175359509,42.230331753595095,20.0,18.0,0.775,0,0,31,9
131,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,0.0,1.0,39.0,0.0,0.5,62.62939832968611,42.6293983296861,20.0,18.0,0.95,0,0,38,2
132,1,right_lane,adaptive,True,0.05,40,0,21.250043292099726,0.0,1.0,39.0,0.0,14.5,61.799135182235744,41.79913518223574,20.0,18.0,0.9,0,0,36,4
133,1,right_lane,adaptive,True,0.05,40,0,21.018957345971554,0.0,1.0,39.0,0.0,2.5,61.455674969348124,41.455674969348124,20.0,18.0,0.95,0,0,38,2
134,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,0.0,0.0,40.0,0.0,20.0,60.43033175355452,40.43033175355452,20.0,18.0,1.0,0,0,40,0
135,1,right_lane,adaptive,True,0.05,40,0,21.518957345971565,0.0,0.0,40.0,0.0,15.5,62.2303317535545,42.230331753554495,20.0,18.0,0.95,0,0,38,2
136,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,0.0,1.0,39.0,0.0,0.5,61.02939766774115,41.02939766774115,20.0,18.0,1.0,0,0,40,0
137,1,right_lane,adaptive,True,0.05,32,1,22.679946558601884,11.0,5.0,16.0,14.0,6.0,44.728688901199384,35.22868890119939,9.5,18.0,1.0,0,0,32,0
138,1,right_lane,adaptive,True,0.05,40,0,21.143957345971565,0.0,1.0,39.0,0.0,1.0,60.62939780540768,41.129397805407685,19.5,18.0,0.925,0,0,37,3
139,1,right_lane,adaptive,True,0.05,40,0,21.893957345971565,1.0,5.0,34.0,2.5,2.5,61.57844809422429,42.8284480942243,18.75,18.0,0.95,0,0,38,2
140,1,right_lane,adaptive,True,0.05,18,1,20.875460768825693,0.0,1.0,17.0,0.5,9.0,27.429397666520444,18.429397666520444,9.0,18.0,1.0,0,0,18,0
141,1,right_lane,adaptive,True,0.05,40,0,22.768634297606514,0.0,1.0,39.0,0.0,1.5,63.47888145230203,43.72888145230203,19.75,18.0,0.9,0,0,36,4
142,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,7.0,6.0,27.0,9.5,12.0,58.47687337716486,43.22687337716486,15.25,18.0,1.0,0,0,40,0
143,1,right_lane,adaptive,True,0.05,40,0,21.231377104427974,0.0,1.0,39.0,0.0,3.0,61.769269280050715,41.7692692800507,20.0,18.0,0.925,0,0,37,3
144,1,right_lane,adaptive,True,0.05,40,0,21.143957345971565,0.0,0.0,40.0,0.0,13.5,61.85620455003645,41.85620455003646,20.0,18.0,1.0,0,0,40,0
145,1,right_lane,adaptive,True,0.05,40,0,23.85604835504177,1.0,8.0,31.0,4.0,8.0,63.964464332021,45.964464332021,18.0,18.0,0.925,0,0,37,3
146,1,right_lane,adaptive,True,0.05,40,0,21.143919754885687,0.0,1.0,39.0,0.0,1.0,62.02932943243769,42.0293294324377,20.0,18.0,0.975,0,0,39,1
147,1,right_lane,adaptive,True,0.05,37,1,21.371845779428718,0.0,1.0,36.0,0.5,3.0,57.329449893052235,38.82944989305223,18.5,18.0,0.3783783783783784,0,0,14,23
148,1,right_lane,adaptive,True,0.05,40,0,21.518957331242362,4.0,14.0,22.0,10.5,9.5,56.2273453722571,41.7273453722571,14.5,18.0,0.975,0,0,39,1
149,1,right_lane,adaptive,True,0.05,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.5,63.2303317740178,43.23033177401779,20.0,18.0,0.925,0,0,37,3
150,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.0,0.0,40.0,0.0,17.0,60.6303317535545,40.63033175355451,20.0,18.0,1.0,0,0,40,0
151,1,right_lane,adaptive,True,0.05,40,0,23.518957345971565,0.0,0.0,40.0,0.0,11.5,65.43033175355451,45.43033175355451,20.0,18.0,0.825,0,0,33,7
152,1,right_lane,adaptive,True,0.05,40,0,23.01895724691508,2.0,6.0,32.0,4.0,11.5,62.627447388121226,44.627447388121226,18.0,18.0,0.925,0,0,37,3
153,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,0.0,7.0,33.0,3.5,7.0,59.28033189117372,41.03033189117372,18.25,18.0,1.0,0,0,40,0
154,1,right_lane,adaptive,True,0.05,40,0,22.518957345971565,4.0,3.0,33.0,4.5,1.5,61.57704529808177,43.82704529808178,17.75,18.0,0.95,0,0,38,2
