episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
68,1,right_lane,adaptive,True,0.1,40,0,25.266504197445606,0.0,14.0,26.0,6.5,6.0,64.97381773138417,48.22381773138417,16.75,18.0,0.8,0,0,32,8
69,1,right_lane,adaptive,True,0.1,40,0,20.643957345971565,1.0,1.0,38.0,0.5,1.0,60.581806564596135,40.831806564596135,19.75,18.0,1.0,0,0,40,0
70,1,right_lane,adaptive,True,0.1,40,0,20.768957345971565,1.0,1.0,38.0,0.5,17.0,60.77839910880876,41.02839910880877,19.75,18.0,0.975,0,0,39,1
71,1,right_lane,adaptive,True,0.1,40,0,22.268957345971057,1.0,1.0,38.0,0.5,3.0,63.17839910886008,43.428399108860084,19.75,18.0,0.9,0,0,36,4
72,1,right_lane,adaptive,True,0.1,40,0,21.518957344482878,0.0,1.0,39.0,0.0,5.5,62.40306021557957,42.40306021557957,20.0,18.0,0.95,0,0,38,2
73,1,right_lane,adaptive,True,0.1,40,0,20.268957345971565,0.0,0.0,40.0,0.0,17.0,60.230331755622736,40.230331755622736,20.0,18.0,1.0,0,0,40,0
74,1,right_lane,adaptive,True,0.1,40,0,22.143957345971565,1.0,1.0,38.0,0.5,0.5,62.978398404341505,43.228398404341505,19.75,18.0,0.15,0,0,6,34
75,1,right_lane,adaptive,True,0.1,40,0,20.518957345971565,1.0,1.0,38.0,0.5,16.0,60.37839840304393,40.62839840304393,19.75,18.0,0.975,0,0,39,1
76,1,right_lane,adaptive,True,0.1,40,0,20.268957345971565,0.0,0.0,40.0,0.0,7.5,60.2303317535545,40.2303317535545,20.0,18.0,1.0,0,0,40,0
77,1,right_lane,adaptive,True,0.1,40,0,22.393957345971565,0.0,4.0,36.0,2.0,5.0,62.62962286677237,43.62962286677237,19.0,18.0,0.95,0,0,38,2
78,1,right_lane,adaptive,True,0.1,40,0,21.268957345971565,0.0,1.0,39.0,0.0,3.5,61.82939766774115,41.82939766774114,20.0,18.0,0.825,0,0,33,7
79,1,right_lane,adaptive,True,0.1,40,0,21.018957345749705,1.0,1.0,38.0,0.5,7.0,61.17839840398453,41.42839840398452,19.75,18.0,0.65,0,0,26,14
80,1,right_lane,adaptive,True,0.1,40,0,24.143950896143306,0.0,1.0,39.0,0.5,11.5,66.18032143410281,46.430321434102815,19.75,18.0,0.65,0,0,26,14
81,1,right_lane,adaptive,True,0.1,40,0,21.766466606367043,0.0,1.0,39.0,0.0,2.5,62.625422107067926,42.62542210706792,20.0,18.0,0.975,0,0,39,1
82,1,right_lane,adaptive,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,3.0,61.83379213911206,41.83379213911206,20.0,18.0,0.875,0,0,35,5
83,1,right_lane,adaptive,True,0.1,40,0,22.391789654732086,1.0,1.0,38.0,0.5,11.0,63.374930802877735,43.62493080287773,19.75,18.0,0.9,0,0,36,4
84,1,right_lane,adaptive,True,0.1,40,0,22.643957345971565,0.0,0.0,40.0,0.0,1.0,64.03334332788558,44.03334332788558,20.0,18.0,0.85,0,0,34,6
85,1,right_lane,adaptive,True,0.1,40,0,20.893957345971565,0.0,0.0,40.0,0.0,7.0,61.2303317535545,41.2303317535545,20.0,18.0,1.0,0,0,40,0
86,1,right_lane,adaptive,True,0.1,40,0,21.393957345971554,0.0,0.0,40.0,0.0,7.5,62.030331753554485,42.03033175355448,20.0,18.0,1.0,0,0,40,0
87,1,right_lane,adaptive,True,0.1,40,0,21.018957345971565,1.0,1.0,38.0,0.5,1.5,61.178398403043936,41.42839840304394,19.75,18.0,0.575,0,0,23,17
88,1,right_lane,adaptive,True,0.1,40,0,22.893671888689,0.0,1.0,39.0,0.0,3.5,64.42893978304966,44.42893978304965,20.0,18.0,0.8,0,0,32,8
89,1,right_lane,adaptive,True,0.1,40,0,20.8939573329563,1.0,1.0,38.0,0.5,12.0,60.97879374158068,41.22879374158068,19.75,18.0,0.95,0,0,38,2
90,1,right_lane,adaptive,True,0.1,40,0,20.393957345971565,0.0,4.0,36.0,1.5,15.0,59.67805542566948,40.42805542566947,19.25,18.0,1.0,0,0,40,0
91,1,right_lane,adaptive,True,0.1,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.0,63.230331753554516,43.23033175355451,20.0,18.0,0.9,0,0,36,4
92,1,right_lane,adaptive,True,0.1,40,0,20.768957345971565,1.0,1.0,38.0,0.5,6.0,60.77839910880876,41.02839910880877,19.75,18.0,0.95,0,0,38,2
93,1,right_lane,adaptive,True,0.1,40,0,20.518957345971565,0.0,0.0,40.0,0.0,19.0,60.6303317535545,40.63033175355451,20.0,18.0,1.0,0,0,40,0
94,1,right_lane,adaptive,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,17.0,62.23033175355451,42.2303317535545,20.0,18.0,0.95,0,0,38,2
95,1,right_lane,adaptive,True,0.1,40,0,21.768957345971565,0.0,1.0,39.0,0.0,2.5,62.62939766843071,42.62939766843073,20.0,18.0,0.85,0,0,34,6
96,1,right_lane,adaptive,True,0.1,40,0,21.268957345967657,1.0,1.0,38.0,0.5,2.0,61.57839910880253,41.82839910880251,19.75,18.0,1.0,0,0,40,0
97,1,right_lane,adaptive,True,0.1,40,0,23.643957345971565,0.0,1.0,39.0,0.0,6.0,65.62939766774726,45.629397667747256,20.0,18.0,0.75,0,0,30,10
98,1,right_lane,adaptive,True,0.1,40,0,22.018957345971565,0.0,1.0,39.0,0.0,6.0,63.02939766774115,43.029397667741144,20.0,18.0,0.9,0,0,36,4
99,1,right_lane,adaptive,True,0.1,39,1,21.814315226637497,1.0,1.0,37.0,1.0,8.5,60.87839840507329,41.6283984050733,19.25,18.0,0.6923076923076923,0,0,27,12
100,1,right_lane,adaptive,True,0.1,40,0,23.143957345971565,1.0,1.0,38.0,0.5,1.0,63.8283984043415,44.3283984043415,19.5,18.0,0.85,0,0,34,6
101,1,right_lane,adaptive,True,0.1,40,0,21.393957345967653,1.0,1.0,38.0,0.5,2.0,61.778398405066994,42.028398405067,19.75,18.0,0.95,0,0,38,2
102,1,right_lane,adaptive,True,0.1,40,0,21.768957345971565,0.0,4.0,36.0,2.0,4.0,61.80330264262909,42.80330264262909,19.0,18.0,0.725,0,0,29,11
103,1,right_lane,adaptive,True,0.1,40,0,21.893957345971565,1.0,1.0,38.0,0.5,5.5,62.5783991088088,42.82839910880881,19.75,18.0,0.925,0,0,37,3
104,1,right_lane,adaptive,True,0.1,40,0,20.518957345971565,0.0,1.0,39.0,0.0,5.5,60.629397666520454,40.629397666520454,20.0,18.0,1.0,0,0,40,0
105,1,right_lane,adaptive,True,0.1,3,1,25.0,1.0,1.0,1.0,1.0,1.5,4.648067887473768,3.3980678874737684,1.25,18.0,1.0,0,0,3,0
106,1,right_lane,adaptive,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,2.0,61.0803317535545,41.33033175355451,19.75,18.0,0.95,0,0,38,2
107,1,right_lane,adaptive,True,0.1,40,0,20.893957345971565,1.0,1.0,38.0,0.5,8.5,60.97839840434078,41.22839840434077,19.75,18.0,0.75,0,0,30,10
108,1,right_lane,adaptive,True,0.1,40,0,21.768957345971053,1.0,1.0,38.0,0.5,3.5,62.378398404339954,42.62839840433996,19.75,18.0,0.675,0,0,27,13
109,1,right_lane,adaptive,True,0.1,40,0,22.643957345971565,0.0,1.0,39.0,0.0,3.0,64.02939832968683,44.029398329686835,20.0,18.0,0.9,0,0,36,4
110,1,right_lane,adaptive,True,0.1,40,0,20.643957345971565,1.0,5.0,34.0,2.5,13.5,59.577046477695845,40.827046477695845,18.75,18.0,1.0,0,0,40,0
111,1,right_lane,adaptive,True,0.1,40,0,21.518957345971565,2.0,5.0,33.0,3.5,2.5,60.47706648037412,42.22706648037412,18.25,18.0,1.0,0,0,40,0
112,1,right_lane,adaptive,True,0.1,40,0,22.64395734596713,1.0,5.0,34.0,2.5,8.0,62.77768857234808,44.0276885723481,18.75,18.0,0.875,0,0,35,5
113,1,right_lane,adaptive,True,0.1,40,0,21.893957345971565,0.0,1.0,39.0,0.0,13.0,62.829396514725126,42.829396514725126,20.0,18.0,0.9,0,0,36,4
114,1,right_lane,adaptive,True,0.1,40,0,20.518957345971565,0.0,1.0,39.0,0.0,11.0,60.629397667739944,40.629397667739944,20.0,18.0,1.0,0,0,40,0
115,1,right_lane,adaptive,True,0.1,40,0,21.768957345971565,1.0,1.0,38.0,0.5,5.0,62.37839910886089,42.6283991088609,19.75,18.0,0.95,0,0,38,2
116,1,right_lane,adaptive,True,0.1,40,0,21.518908354794824,0.0,4.0,36.0,2.0,12.0,61.229544758844,42.229544758844,19.0,18.0,1.0,0,0,40,0
117,1,right_lane,adaptive,True,0.1,40,0,22.143957345971494,1.0,2.0,37.0,1.0,8.0,62.72811716174791,43.2281171617479,19.5,18.0,0.9,0,0,36,4
118,1,right_lane,adaptive,True,0.1,9,1,21.19536592423284,0.0,1.0,8.0,0.5,4.5,13.729396493871175,9.229396493871175,4.5,18.0,1.0,0,0,9,0
119,1,right_lane,adaptive,True,0.1,40,0,22.018957345971565,0.0,0.0,40.0,0.0,10.5,62.2803317535545,42.530331753554506,19.75,18.0,0.925,0,0,37,3
120,1,right_lane,adaptive,True,0.1,40,0,22.268957345971565,0.0,0.0,40.0,0.0,1.0,63.430331753554505,43.43033175355449,20.0,18.0,0.875,0,0,35,5
121,1,right_lane,adaptive,True,0.1,40,0,21.768957345971565,1.0,1.0,38.0,0.5,4.5,62.3783991088609,42.6283991088609,19.75,18.0,0.925,0,0,37,3
122,1,right_lane,adaptive,True,0.1,40,0,21.268957345971565,0.0,0.0,40.0,0.0,0.0,61.8303317535545,41.830331753554496,20.0,18.0,0.475,0,0,19,21
123,1,right_lane,adaptive,True,0.1,40,0,20.393957345971565,1.0,1.0,38.0,0.5,18.0,60.17839717648496,40.42839717648496,19.75,18.0,1.0,0,0,40,0
124,1,right_lane,adaptive,True,0.1,40,0,22.518957345968165,2.0,15.0,23.0,8.5,15.5,59.57451933896917,43.824519338969175,15.75,18.0,0.975,0,0,39,1
125,1,right_lane,adaptive,True,0.1,40,0,22.002496438936525,0.0,0.0,40.0,0.0,4.5,63.00399430230315,43.003994302303155,20.0,18.0,0.925,0,0,37,3
126,1,right_lane,adaptive,True,0.1,40,0,21.018957344257622,0.0,0.0,40.0,0.0,3.5,61.453200895730006,41.45320089573,20.0,18.0,1.0,0,0,40,0
127,1,right_lane,adaptive,True,0.1,40,0,21.018957345971565,0.0,1.0,39.0,0.0,18.0,61.42939833206728,41.42939833206728,20.0,18.0,0.95,0,0,38,2
128,1,right_lane,adaptive,True,0.1,17,1,24.750487838206908,1.0,1.0,15.0,1.0,3.0,28.278399085287095,20.028399085287095,8.25,18.0,0.8235294117647058,0,0,14,3
129,1,right_lane,adaptive,True,0.1,40,0,23.76895734594235,0.0,1.0,39.0,0.0,12.0,65.07939832963936,45.329398329639346,19.75,18.0,0.775,0,0,31,9
130,1,right_lane,adaptive,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,9.5,62.23033175359509,42.230331753595095,20.0,18.0,0.75,0,0,30,10
131,1,right_lane,adaptive,True,0.1,40,0,21.768957345971565,0.0,1.0,39.0,0.0,0.5,62.62939832968611,42.6293983296861,20.0,18.0,0.9,0,0,36,4
132,1,right_lane,adaptive,True,0.1,40,0,21.250043292099726,0.0,1.0,39.0,0.0,14.5,61.799135182235744,41.79913518223574,20.0,18.0,0.8,0,0,32,8
133,1,right_lane,adaptive,True,0.1,40,0,21.018957345971554,0.0,1.0,39.0,0.0,2.5,61.455674969348124,41.455674969348124,20.0,18.0,0.95,0,0,38,2
134,1,right_lane,adaptive,True,0.1,40,0,20.393957345971565,0.0,0.0,40.0,0.0,20.0,60.43033175355452,40.43033175355452,20.0,18.0,1.0,0,0,40,0
135,1,right_lane,adaptive,True,0.1,40,0,21.518957345971565,0.0,0.0,40.0,0.0,15.5,62.2303317535545,42.230331753554495,20.0,18.0,0.925,0,0,37,3
136,1,right_lane,adaptive,True,0.1,40,0,20.768957345971565,0.0,1.0,39.0,0.0,0.5,61.02939766774115,41.02939766774115,20.0,18.0,1.0,0,0,40,0
137,1,right_lane,adaptive,True,0.1,40,0,21.893957345971565,11.0,6.0,23.0,13.5,7.0,56.07868905663987,42.82868905663987,13.25,18.0,1.0,0,0,40,0
138,1,right_lane,adaptive,True,0.1,40,0,21.143957345971565,0.0,1.0,39.0,0.0,1.0,61.62939766774183,41.62939766774183,20.0,18.0,0.925,0,0,37,3
139,1,right_lane,adaptive,True,0.1,40,0,21.893957345971565,1.0,5.0,34.0,2.5,2.5,61.57844809422429,42.8284480942243,18.75,18.0,0.9,0,0,36,4
140,1,right_lane,adaptive,True,0.1,18,1,20.875460768825693,0.0,1.0,17.0,0.5,9.0,27.429397666520444,18.429397666520444,9.0,18.0,1.0,0,0,18,0
141,1,right_lane,adaptive,True,0.1,40,0,22.768634297606514,0.0,1.0,39.0,0.0,1.5,63.47888145230203,43.72888145230203,19.75,18.0,0.85,0,0,34,6
142,1,right_lane,adaptive,True,0.1,40,0,21.643957345774943,0.0,5.0,35.0,2.0,12.0,61.42944207487695,42.429442074876945,19.0,18.0,0.95,0,0,38,2
143,1,right_lane,adaptive,True,0.1,40,0,21.231377104427974,0.0,1.0,39.0,0.0,3.0,61.76926928032389,41.76926928032387,20.0,18.0,0.925,0,0,37,3
144,1,right_lane,adaptive,True,0.1,40,0,21.143957345971565,0.0,0.0,40.0,0.0,13.5,61.85620455003645,41.85620455003646,20.0,18.0,0.95,0,0,38,2
145,1,right_lane,adaptive,True,0.1,40,0,23.85604835504177,1.0,7.0,32.0,3.5,8.5,64.21446583364161,45.964465833641604,18.25,18.0,0.85,0,0,34,6
146,1,right_lane,adaptive,True,0.1,40,0,21.143919754885687,0.0,1.0,39.0,0.0,1.0,62.02932960036173,42.029329600361734,20.0,18.0,0.95,0,0,38,2
147,1,right_lane,adaptive,True,0.1,37,1,21.371845779428718,0.0,1.0,36.0,0.5,3.0,57.329449893052235,38.82944989305223,18.5,18.0,0.2972972972972973,0,0,11,26
148,1,right_lane,adaptive,True,0.1,40,0,21.356091647145412,0.0,18.0,22.0,8.5,14.0,56.968809924860864,41.46880992486087,15.5,18.0,0.9,0,0,36,4
149,1,right_lane,adaptive,True,0.1,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.5,63.4566011359566,43.4566011359566,20.0,18.0,0.9,0,0,36,4
150,1,right_lane,adaptive,True,0.1,40,0,20.518957345971565,0.0,0.0,40.0,0.0,17.0,60.6303317535545,40.63033175355451,20.0,18.0,1.0,0,0,40,0
151,1,right_lane,adaptive,True,0.1,40,0,23.518957345971565,0.0,0.0,40.0,0.0,11.5,65.43033175355451,45.43033175355451,20.0,18.0,0.825,0,0,33,7
152,1,right_lane,adaptive,True,0.1,40,0,23.01895724691508,2.0,6.0,32.0,4.0,11.5,62.627447388121226,44.627447388121226,18.0,18.0,0.875,0,0,35,5
153,1,right_lane,adaptive,True,0.1,40,0,20.768957345971565,0.0,7.0,33.0,3.5,7.0,59.28033189117372,41.03033189117372,18.25,18.0,0.975,0,0,39,1
154,1,right_lane,adaptive,True,0.1,40,0,22.518957345971565,4.0,3.0,33.0,4.5,1.5,61.57704529808177,43.82704529808178,17.75,18.0,0.95,0,0,38,2
