episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time,lane_3_time
250,1,right_lane,adaptive,True,0.05,40,0,21.768671888685084,2.6666666666666665,5.999999999999999,4.878000020980835,58.666666666666664,40.0,18.66666666666667,18.0,1.0,0,0,40,0,0.0,0.0,8.0,32.0
251,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.0,13.33333333333334,4.234493799507618,60.0,40.0,20.0,18.0,1.0,0,0,40,0,0.0,0.0,0.0,40.0
252,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,14.333333333333334,3.3333333333333335,15.471368119120598,52.83333333333335,40.0,12.833333333333336,18.0,1.0,0,0,40,0,2.0,16.0,7.0,15.0
253,1,right_lane,adaptive,True,0.05,40,0,21.518957345971508,5.666666666666666,5.666666666666665,8.777462597936392,57.16666666666667,40.0,17.166666666666668,18.0,1.0,0,0,40,0,1.0,8.0,1.0,30.0
254,1,right_lane,adaptive,True,0.05,40,0,20.766789654732083,0.3333333333333333,4.333333333333333,2.2338645277227442,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,19,21,0.0,1.0,1.0,38.0
255,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,8.0,7.666666666666663,10.95327272079885,56.0,40.0,16.0,18.0,1.0,0,0,38,2,6.0,2.0,3.0,29.0
256,1,right_lane,adaptive,True,0.05,40,0,20.752496440425727,0.6666666666666666,11.66666666666667,4.17004606872797,59.666666666666664,40.0,19.666666666666668,18.0,1.0,0,0,40,0,0.0,0.0,3.0,37.0
257,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,2.333333333333333,7.333333333333333,5.195884509176494,59.00000000000001,40.0,18.999999999999996,18.0,1.0,0,0,31,9,1.0,1.0,4.0,34.0
258,1,right_lane,adaptive,True,0.05,40,0,22.502495788734443,27.666666666666682,1.3333333333333335,30.329958498477936,46.333333333333314,40.0,6.333333333333336,18.0,1.0,0,0,40,0,4.0,36.0,0.0,0.0
259,1,right_lane,adaptive,True,0.05,40,0,21.01678964342737,0.3333333333333333,7.33333333333333,3.262051590718329,59.5,40.0,19.5,18.0,1.0,0,0,37,3,0.0,0.0,2.0,38.0
260,1,right_lane,adaptive,True,0.05,40,0,20.75249644062177,0.3333333333333333,9.666666666666666,4.529269069433212,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,40,0,0.0,1.0,1.0,38.0
261,1,right_lane,adaptive,True,0.05,40,0,22.768957345971565,0.6666666666666666,4.333333333333333,3.107174576960915,59.66666666666667,40.0,19.666666666666668,18.0,1.0,0,0,34,6,0.0,0.0,2.0,38.0
262,1,right_lane,adaptive,True,0.05,40,0,21.231414695510452,1.0,10.0,4.410703804343939,59.5,40.0,19.5,18.0,1.0,0,0,40,0,0.0,0.0,3.0,37.0
263,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,0.0,9.666666666666666,3.64788506180048,60.0,40.0,20.0,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
264,1,right_lane,adaptive,True,0.05,40,0,20.643957345971565,1.6666666666666665,10.333333333333332,5.653844565153122,59.166666666666664,40.0,19.166666666666664,18.0,1.0,0,0,40,0,0.0,0.0,5.0,35.0
265,1,right_lane,adaptive,True,0.05,40,0,21.018957345971565,1.0,1.6666666666666665,1.988483982863272,59.5,40.0,19.5,18.0,1.0,0,0,8,32,0.0,1.0,3.0,36.0
266,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,2.333333333333333,6.333333333333331,5.138390201198035,58.833333333333336,40.0,18.833333333333336,18.0,1.0,0,0,25,15,1.0,1.0,5.0,33.0
267,1,right_lane,adaptive,True,0.05,40,0,21.643956595249602,1.9999999999999998,2.0,4.58626114577055,59.16666666666667,40.0,19.16666666666666,18.0,1.0,0,0,39,1,0.0,1.0,5.0,34.0
268,1,right_lane,adaptive,True,0.05,40,0,24.35608669662397,21.999999999999996,1.6666666666666665,23.325664306408726,48.83333333333334,40.0,8.833333333333334,18.0,1.0,0,0,39,1,10.0,15.0,6.0,9.0
269,1,right_lane,adaptive,True,0.05,40,0,21.518957247107718,1.6666666666666665,7.999999999999997,4.641571306157857,59.16666666666668,40.0,19.16666666666667,18.0,1.0,0,0,39,1,0.0,0.0,6.0,34.0
270,1,right_lane,adaptive,True,0.05,40,0,20.518957345942347,0.3333333333333333,13.000000000000005,4.059531129896641,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
271,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,0.6666666666666666,12.333333333333337,4.622757472097874,59.666666666666664,40.0,19.666666666666664,18.0,1.0,0,0,40,0,0.0,0.0,3.0,37.0
272,1,right_lane,adaptive,True,0.05,40,0,22.50249148886708,1.6666666666666665,4.999999999999999,4.2358311086734375,59.166666666666664,40.0,19.166666666666664,18.0,1.0,0,0,31,9,1.0,1.0,3.0,35.0
273,1,right_lane,adaptive,True,0.05,40,0,22.768957345971565,6.333333333333334,1.6666666666666665,7.844022797653452,56.833333333333336,40.0,16.833333333333336,18.0,1.0,0,0,35,5,0.0,3.0,13.0,24.0
274,1,right_lane,adaptive,True,0.05,40,0,20.750043292099726,4.0,4.666666666666666,5.88141930103302,58.00000000000002,40.0,18.000000000000004,18.0,1.0,0,0,40,0,0.0,0.0,12.0,28.0
275,1,right_lane,adaptive,True,0.05,40,0,21.518957345971565,0.0,7.9999999999999964,2.590872530825436,60.0,40.0,20.0,18.0,1.0,0,0,35,5,0.0,0.0,0.0,40.0
276,1,right_lane,adaptive,True,0.05,40,0,21.143957345971565,0.0,0.6666666666666666,1.9548842078074813,60.0,40.0,20.0,18.0,1.0,0,0,31,9,0.0,0.0,1.0,39.0
277,1,right_lane,adaptive,True,0.05,40,0,21.768957345971565,1.6666666666666665,9.333333333333332,5.187463887734339,59.16666666666667,40.0,19.166666666666668,18.0,1.0,0,0,39,1,0.0,0.0,6.0,34.0
278,1,right_lane,adaptive,True,0.05,40,0,20.643956694084682,0.0,4.333333333333333,2.6700350046157837,60.0,40.0,20.0,18.0,1.0,0,0,40,0,0.0,0.0,0.0,40.0
279,1,right_lane,adaptive,True,0.05,40,0,21.643919643039197,1.3333333333333333,1.9999999999999998,2.9022912578861906,59.333333333333336,40.0,19.333333333333336,18.0,1.0,0,0,14,26,1.0,1.0,2.0,36.0
280,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,10.333333333333334,5.333333333333332,12.705859307728133,55.0,40.0,15.000000000000002,18.0,1.0,0,0,31,9,3.0,10.0,3.0,24.0
281,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,2.333333333333333,2.6666666666666665,3.8233275911188684,58.83333333333334,40.0,18.833333333333332,18.0,1.0,0,0,25,15,0.0,0.0,6.0,34.0
282,1,right_lane,adaptive,True,0.05,40,0,21.643957345971565,0.3333333333333333,0.3333333333333333,1.4335806269518798,59.666666666666664,40.0,19.666666666666664,18.0,1.0,0,0,16,24,0.0,1.0,1.0,38.0
283,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.0,13.33333333333334,3.768178842961788,60.0,40.0,20.0,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
284,1,right_lane,adaptive,True,0.05,40,0,23.268623007455563,6.333333333333335,4.333333333333333,8.673386264362875,57.16666666666666,40.0,17.166666666666668,18.0,1.0,0,0,35,5,0.0,5.0,9.0,26.0
285,1,right_lane,adaptive,True,0.05,40,0,23.893957345971565,19.333333333333325,-0.33333333333333254,18.930240157525986,50.000000000000014,40.0,9.999999999999998,18.0,1.0,0,0,38,2,10.0,5.0,21.0,4.0
286,1,right_lane,adaptive,True,0.05,40,0,23.768914040857094,5.666666666666665,3.0,8.053235144121572,57.33333333333334,40.0,17.333333333333332,18.0,1.0,0,0,38,2,1.0,6.0,4.0,29.0
287,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,4.333333333333333,11.333333333333334,8.232763428241014,57.66666666666667,40.0,17.666666666666668,18.0,1.0,0,0,40,0,0.0,0.0,14.0,26.0
288,1,right_lane,adaptive,True,0.05,40,0,22.856414695510455,1.6666666666666665,5.999999999999998,4.473873219725647,59.166666666666664,40.0,19.166666666666668,18.0,1.0,0,0,39,1,0.0,0.0,5.0,35.0
289,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.6666666666666666,13.33333333333334,5.139839626848698,59.666666666666664,40.0,19.666666666666664,18.0,1.0,0,0,40,0,0.0,1.0,2.0,37.0
290,1,right_lane,adaptive,True,0.05,3,1,25.0,1.0,0.6666666666666666,1.1999248564243317,4.333333333333333,3.0,1.3333333333333333,18.0,1.0,0,0,3,0,0.0,0.0,2.0,1.0
291,1,right_lane,adaptive,True,0.05,40,0,21.64395239570511,22.000000000000004,1.666666666666667,23.94305716263989,48.999999999999986,40.0,9.000000000000004,18.0,1.0,0,0,36,4,0.0,31.0,3.0,6.0
292,1,right_lane,adaptive,True,0.05,40,0,20.51895239570556,1.0,12.666666666666671,5.677497945725918,59.166666666666664,40.0,19.166666666666664,18.0,1.0,0,0,40,0,0.0,1.0,3.0,36.0
293,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,3.3333333333333335,11.000000000000005,7.196338102221489,58.33333333333334,40.0,18.33333333333334,18.0,1.0,0,0,40,0,0.0,0.0,10.0,30.0
294,1,right_lane,adaptive,True,0.05,40,0,20.143957345971565,11.66666666666667,3.6666666666666674,15.015741050243378,54.333333333333364,40.0,14.333333333333341,18.0,1.0,0,0,40,0,0.0,0.0,34.0,6.0
295,1,right_lane,adaptive,True,0.05,40,0,23.518957345971565,13.000000000000002,9.666666666666666,16.54139895737171,53.333333333333336,40.0,13.333333333333334,18.0,1.0,0,0,40,0,8.0,6.0,6.0,20.0
296,1,right_lane,adaptive,True,0.05,40,0,22.518957345971565,1.9999999999999998,4.333333333333333,4.954960799403125,59.0,40.0,19.0,18.0,1.0,0,0,39,1,0.0,0.0,7.0,33.0
297,1,right_lane,adaptive,True,0.05,40,0,22.3939573329529,1.6666666666666665,6.999999999999997,4.396018256986281,59.333333333333336,40.0,19.33333333333333,18.0,1.0,0,0,37,3,0.0,0.0,5.0,35.0
298,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,4.999999999999999,9.666666666666666,8.954743944108486,57.33333333333333,40.0,17.333333333333336,18.0,1.0,0,0,40,0,1.0,5.0,5.0,29.0
299,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,1.6666666666666665,13.333333333333334,6.13727343827486,59.16666666666668,40.0,19.166666666666664,18.0,1.0,0,0,40,0,0.0,0.0,5.0,35.0
300,1,right_lane,adaptive,True,0.05,40,0,21.018957345971565,4.999999999999999,4.666666666666666,6.805195139255375,57.66666666666668,40.0,17.66666666666667,18.0,1.0,0,0,36,4,0.0,0.0,14.0,26.0
301,1,right_lane,adaptive,True,0.05,40,0,22.747552552495137,1.0,3.3333333333333335,2.934396974975243,59.5,40.0,19.5,18.0,1.0,0,0,36,4,0.0,0.0,2.0,38.0
302,1,right_lane,adaptive,True,0.05,40,0,21.252496440595955,5.666666666666666,0.3333333333333333,6.473846264649183,57.0,40.0,17.0,18.0,1.0,0,0,18,22,0.0,9.0,1.0,30.0
303,1,right_lane,adaptive,True,0.05,40,0,21.893957345945687,2.333333333333333,8.999999999999998,6.390318740159273,58.833333333333336,40.0,18.833333333333336,18.0,1.0,0,0,40,0,1.0,1.0,5.0,33.0
304,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,2.6666666666666665,10.0,6.68494376317085,58.66666666666668,40.0,18.66666666666666,18.0,1.0,0,0,37,3,1.0,1.0,6.0,32.0
305,1,right_lane,adaptive,True,0.05,40,0,21.768957345942347,3.6666666666666665,3.0,5.952346226199552,58.16666666666667,40.0,18.166666666666664,18.0,1.0,0,0,25,15,0.0,6.0,1.0,33.0
306,1,right_lane,adaptive,True,0.05,40,0,20.768957345971565,2.333333333333333,8.666666666666664,5.665067409398034,58.83333333333335,40.0,18.83333333333333,18.0,1.0,0,0,39,1,0.0,0.0,8.0,32.0
307,1,right_lane,adaptive,True,0.05,40,0,23.89395724713693,13.333333333333332,1.6666666666666667,14.717435518745333,53.33333333333333,40.0,13.333333333333332,18.0,1.0,0,0,27,13,5.0,10.0,6.0,19.0
308,1,right_lane,adaptive,True,0.05,40,0,21.268671224005253,1.9999999999999998,10.333333333333334,5.862148433923721,59.0,40.0,19.0,18.0,1.0,0,0,40,0,0.0,0.0,7.0,33.0
309,1,right_lane,adaptive,True,0.05,40,0,22.393957345971565,12.000000000000007,5.666666666666665,14.8335847184062,54.000000000000014,40.0,14.000000000000004,18.0,1.0,0,0,40,0,4.0,7.0,12.0,17.0
310,1,right_lane,adaptive,True,0.05,40,0,21.64395239570556,2.6666666666666665,7.666666666666664,6.127371912387844,58.666666666666664,40.0,18.666666666666664,18.0,1.0,0,0,37,3,1.0,1.0,6.0,32.0
311,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,1.3333333333333333,3.3333333333333335,4.210772515041754,59.333333333333336,40.0,19.333333333333336,18.0,1.0,0,0,29,11,1.0,1.0,2.0,36.0
312,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,0.3333333333333333,4.333333333333333,2.612042199761163,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,30,10,0.0,0.0,1.0,39.0
313,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,1.0,10.666666666666668,4.761513240635395,59.50000000000001,40.0,19.5,18.0,1.0,0,0,40,0,0.0,0.0,4.0,36.0
314,1,right_lane,adaptive,True,0.05,40,0,21.64150419719409,0.3333333333333333,3.3333333333333335,3.283482210012153,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,37,3,0.0,1.0,1.0,38.0
315,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,2.333333333333333,11.333333333333336,6.134886234998703,58.83333333333334,40.0,18.833333333333336,18.0,1.0,0,0,40,0,0.0,0.0,7.0,33.0
316,1,right_lane,adaptive,True,0.05,40,0,21.018957332927087,8.333333333333334,9.999999999999996,11.990771405398846,56.0,40.0,16.000000000000007,18.0,1.0,0,0,40,0,0.0,4.0,16.0,20.0
317,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,1.0,6.999999999999997,3.728933226200752,59.33333333333333,40.0,19.333333333333332,18.0,1.0,0,0,27,13,0.0,1.0,3.0,36.0
318,1,right_lane,adaptive,True,0.05,40,0,22.76895090893671,10.999999999999995,3.6666666666666665,12.297978548090441,54.50000000000001,40.0,14.500000000000004,18.0,1.0,0,0,37,3,0.0,4.0,25.0,11.0
319,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,0.3333333333333333,5.999999999999998,3.9078021682798862,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,40,0,0.0,1.0,1.0,38.0
320,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,0.3333333333333333,0.3333333333333333,2.007798727368936,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,20,20,0.0,1.0,1.0,38.0
321,1,right_lane,adaptive,True,0.05,40,0,21.125043292099726,1.6666666666666665,1.9999999999999998,2.624696210026741,59.33333333333333,40.0,19.333333333333332,18.0,1.0,0,0,17,23,0.0,0.0,4.0,36.0
322,1,right_lane,adaptive,True,0.05,40,0,21.627496440621762,4.666666666666666,4.999999999999999,7.612332111224532,57.5,40.0,17.5,18.0,1.0,0,0,37,3,0.0,6.0,4.0,30.0
323,1,right_lane,adaptive,True,0.05,40,0,23.981371403184955,24.99999999999999,1.0,26.759970128536224,48.00000000000002,40.0,7.999999999999998,18.0,1.0,0,0,40,0,3.0,29.0,7.0,1.0
324,1,right_lane,adaptive,True,0.05,40,0,20.62749644062177,0.3333333333333333,4.666666666666666,2.993498355150223,59.33333333333333,40.0,19.333333333333332,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
325,1,right_lane,adaptive,True,0.05,40,0,20.643957345971565,2.6666666666666665,13.333333333333337,6.689298301935196,58.66666666666667,40.0,18.666666666666664,18.0,1.0,0,0,40,0,0.0,0.0,8.0,32.0
326,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,1.3333333333333333,8.33333333333333,4.716342575848103,59.333333333333336,40.0,19.333333333333332,18.0,1.0,0,0,40,0,0.0,0.0,5.0,35.0
327,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,0.0,1.3333333333333333,1.4261343940161169,60.0,40.0,20.0,18.0,1.0,0,0,26,14,0.0,0.0,1.0,39.0
328,1,right_lane,adaptive,True,0.05,40,0,21.893914052187625,13.999999999999995,8.33333333333333,17.773038759827614,53.333333333333314,40.0,13.333333333333332,18.0,1.0,0,0,40,0,1.0,12.0,16.0,11.0
329,1,right_lane,adaptive,True,0.05,40,0,20.518957345971565,3.666666666666667,6.333333333333331,6.926064779632725,57.83333333333336,40.0,17.833333333333336,18.0,1.0,0,0,35,5,1.0,1.0,9.0,29.0
330,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,0.3333333333333333,3.3333333333333335,2.1847868622280657,59.83333333333333,40.0,19.833333333333336,18.0,1.0,0,0,32,8,0.0,0.0,1.0,39.0
331,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,5.333333333333332,4.333333333333334,9.1014125905931,57.33333333333333,40.0,17.333333333333332,18.0,1.0,0,0,40,0,1.0,4.0,8.0,27.0
332,1,right_lane,adaptive,True,0.05,40,0,22.018957345971565,6.666666666666664,7.666666666666664,10.156110282987356,56.83333333333334,40.0,16.833333333333336,18.0,1.0,0,0,40,0,2.0,4.0,7.0,27.0
333,1,right_lane,adaptive,True,0.05,40,0,20.8917896532434,0.0,13.000000000000005,3.966860808432102,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
334,1,right_lane,adaptive,True,0.05,40,0,22.76895734596765,1.6666666666666665,6.333333333333331,4.4578086237692105,59.166666666666664,40.0,19.166666666666668,18.0,1.0,0,0,35,5,0.0,0.0,6.0,34.0
335,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,3.6666666666666665,7.666666666666664,7.95013253390789,58.16666666666667,40.0,18.166666666666664,18.0,1.0,0,0,40,0,1.0,5.0,1.0,33.0
336,1,right_lane,adaptive,True,0.05,40,0,21.01645605394815,9.333333333333332,11.666666666666671,13.812606327235699,55.33333333333334,40.0,15.33333333333334,18.0,1.0,0,0,40,0,0.0,4.0,21.0,15.0
337,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,0.6666666666666666,2.333333333333333,2.955718709037683,59.666666666666664,40.0,19.666666666666668,18.0,1.0,0,0,38,2,0.0,0.0,2.0,38.0
338,1,right_lane,adaptive,True,0.05,40,0,22.393957345775465,3.0,8.666666666666664,6.251249358640052,58.5,40.0,18.5,18.0,1.0,0,0,37,3,0.0,4.0,3.0,33.0
339,1,right_lane,adaptive,True,0.05,40,0,21.268951657747728,1.3333333333333333,7.666666666666663,4.252773500513285,59.33333333333334,40.0,19.333333333333332,18.0,1.0,0,0,38,2,0.0,0.0,5.0,35.0
340,1,right_lane,adaptive,True,0.05,40,0,22.393957345971565,5.333333333333332,8.33333333333333,8.50015402585268,57.333333333333336,40.0,17.333333333333336,18.0,1.0,0,0,39,1,1.0,1.0,14.0,24.0
341,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,22.666666666666664,13.333333333333332,26.84426075965166,48.83333333333334,40.0,8.833333333333334,18.0,1.0,0,0,40,0,1.0,32.0,3.0,4.0
342,1,right_lane,adaptive,True,0.05,40,0,22.26895724688586,1.0,8.33333333333333,4.303500461392105,59.33333333333333,40.0,19.333333333333332,18.0,1.0,0,0,35,5,0.0,1.0,3.0,36.0
343,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,1.9999999999999998,8.666666666666664,4.7597835112587745,59.0,40.0,19.0,18.0,1.0,0,0,28,12,0.0,2.0,2.0,36.0
344,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.3333333333333333,13.33333333333334,4.814321383833885,59.833333333333336,40.0,19.833333333333336,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
345,1,right_lane,adaptive,True,0.05,40,0,21.018666851089122,1.6666666666666665,13.33333333333334,5.956781849265099,59.16666666666667,40.0,19.166666666666664,18.0,1.0,0,0,40,0,0.0,0.0,6.0,34.0
346,1,right_lane,adaptive,True,0.05,40,0,20.89395733298212,1.9999999999999998,13.000000000000007,6.16535417502746,59.0,40.0,19.0,18.0,1.0,0,0,39,1,0.0,0.0,7.0,33.0
347,1,right_lane,adaptive,True,0.05,40,0,22.893957345775526,9.0,4.999999999999999,11.611822694540024,55.5,40.0,15.5,18.0,1.0,0,0,40,0,6.0,5.0,1.0,28.0
348,1,right_lane,adaptive,True,0.05,40,0,20.893957345971117,0.0,11.66666666666667,3.483921743929386,60.0,40.0,20.0,18.0,1.0,0,0,40,0,0.0,0.0,0.0,40.0
349,1,right_lane,adaptive,True,0.05,40,0,22.268956496360392,4.333333333333333,7.666666666666664,7.705727023305371,57.83333333333333,40.0,17.833333333333336,18.0,1.0,0,0,35,5,0.0,2.0,10.0,28.0
350,1,right_lane,adaptive,True,0.05,40,0,21.768957344482878,0.3333333333333333,9.666666666666666,3.919798945193179,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,35,5,0.0,1.0,1.0,38.0
351,1,right_lane,adaptive,True,0.05,40,0,21.143957345971565,1.9999999999999998,12.666666666666668,6.4929520189762115,59.00000000000001,40.0,18.999999999999996,18.0,1.0,0,0,40,0,0.0,1.0,6.0,33.0
352,1,right_lane,adaptive,True,0.05,40,0,21.893957345971565,22.000000000000004,1.9999999999999998,23.965482462197542,49.33333333333331,40.0,9.333333333333332,18.0,1.0,0,0,40,0,3.0,27.0,4.0,6.0
353,1,right_lane,adaptive,True,0.05,40,0,20.875328749382287,14.666666666666666,6.333333333333332,17.4886951521039,52.333333333333336,40.0,12.333333333333332,18.0,1.0,0,0,40,0,13.0,3.0,2.0,22.0
354,1,right_lane,adaptive,True,0.05,40,0,22.768957235581144,4.666666666666666,1.9999999999999998,6.9061233244719915,57.66666666666668,40.0,17.666666666666664,18.0,1.0,0,0,37,3,0.0,6.0,4.0,30.0
355,1,right_lane,adaptive,True,0.05,18,1,21.70879410215788,3.0,2.333333333333333,4.8518742099404335,25.5,18.0,7.5,18.0,1.0,0,0,18,0,1.0,1.0,7.0,9.0
356,1,right_lane,adaptive,True,0.05,40,0,21.500000750751244,5.333333333333332,9.333333333333332,9.133116582408547,57.33333333333334,40.0,17.333333333333336,18.0,1.0,0,0,39,1,2.0,3.0,7.0,28.0
357,1,right_lane,adaptive,True,0.05,3,1,25.0,1.0,0.0,1.8744782507419586,4.0,3.0,1.0,18.0,1.0,0,0,3,0,1.0,1.0,1.0,0.0
358,1,right_lane,adaptive,True,0.05,40,0,21.018957260126378,4.0,8.999999999999998,8.148001473397017,58.0,40.0,18.0,18.0,1.0,0,0,40,0,1.0,5.0,2.0,32.0
359,1,right_lane,adaptive,True,0.05,40,0,21.250005699332522,4.666666666666666,9.666666666666666,8.723424382507801,57.666666666666686,40.0,17.666666666666664,18.0,1.0,0,0,40,0,1.0,1.0,12.0,26.0
360,1,right_lane,adaptive,True,0.05,40,0,21.731049105796927,1.6666666666666665,2.333333333333333,3.6094719464717855,59.166666666666664,40.0,19.166666666666664,18.0,1.0,0,0,22,18,1.0,1.0,3.0,35.0
361,1,right_lane,adaptive,True,0.05,40,0,21.01895733317816,2.6666666666666665,7.666666666666664,6.229038533754647,58.66666666666667,40.0,18.66666666666667,18.0,1.0,0,0,38,2,0.0,1.0,8.0,31.0
362,1,right_lane,adaptive,True,0.05,40,0,20.393957345971565,6.333333333333331,13.333333333333332,10.124328792095184,56.83333333333334,40.0,16.833333333333336,18.0,1.0,0,0,40,0,0.0,2.0,15.0,23.0
363,1,right_lane,adaptive,True,0.05,40,0,21.106414695510452,3.666666666666667,8.33333333333333,7.469995450228453,58.16666666666666,40.0,18.166666666666664,18.0,1.0,0,0,39,1,1.0,1.0,9.0,29.0
364,1,right_lane,adaptive,True,0.05,40,0,21.875005701017248,5.666666666666665,9.666666666666666,8.991825513541698,57.166666666666664,40.0,17.166666666666664,18.0,1.0,0,0,40,0,0.0,5.0,9.0,26.0
365,1,right_lane,adaptive,True,0.05,40,0,20.643957345971565,0.0,9.333333333333332,3.3207317464984953,60.0,40.0,20.0,18.0,1.0,0,0,34,6,0.0,0.0,1.0,39.0
366,1,right_lane,adaptive,True,0.05,40,0,26.266417613283704,20.333333333333332,1.9999999999999998,21.457710013526594,49.83333333333333,40.0,9.833333333333332,18.0,1.0,0,0,32,8,16.0,7.0,1.0,16.0
367,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,2.333333333333333,13.000000000000005,6.4517509415745735,58.83333333333333,40.0,18.833333333333332,18.0,1.0,0,0,40,0,0.0,0.0,7.0,33.0
368,1,right_lane,adaptive,True,0.05,40,0,20.268957345971565,0.3333333333333333,13.666666666666673,5.177912674844265,59.83333333333333,40.0,19.833333333333332,18.0,1.0,0,0,40,0,0.0,0.0,2.0,38.0
369,1,right_lane,adaptive,True,0.05,40,0,21.393957345971565,1.0,11.333333333333336,5.174330967362039,59.5,40.0,19.5,18.0,1.0,0,0,38,2,1.0,1.0,1.0,37.0
370,1,right_lane,adaptive,True,0.05,40,0,21.25245819765241,10.999999999999998,3.0000000000000004,14.062487058341503,54.5,40.0,14.5,18.0,1.0,0,0,40,0,1.0,16.0,1.0,22.0
371,1,right_lane,adaptive,True,0.05,40,0,20.51867188720031,0.3333333333333333,10.666666666666668,3.579398237168789,59.833333333333336,40.0,19.833333333333336,18.0,1.0,0,0,40,0,0.0,0.0,1.0,39.0
372,1,right_lane,adaptive,True,0.05,40,0,20.893957345971565,3.3333333333333335,9.333333333333332,6.902995049953461,58.333333333333336,40.0,18.333333333333336,18.0,1.0,0,0,40,0,0.0,0.0,11.0,29.0
373,1,right_lane,adaptive,True,0.05,40,0,21.877458849539288,1.0,4.333333333333333,3.1406528369989246,59.5,40.0,19.5,18.0,1.0,0,0,32,8,0.0,0.0,3.0,37.0
374,1,right_lane,adaptive,True,0.05,40,0,21.268957345971565,1.9999999999999998,9.333333333333332,4.8526237537153065,59.00000000000001,40.0,19.0,18.0,1.0,0,0,37,3,0.0,0.0,6.0,34.0
375,1,right_lane,adaptive,True,0.05,40,0,21.643957345971565,0.0,0.6666666666666666,0.5056023431243375,60.0,40.0,20.0,18.0,1.0,0,0,5,35,0.0,0.0,0.0,40.0
376,1,right_lane,adaptive,True,0.05,40,0,20.625043292099726,1.0,7.9999999999999964,3.887612430669833,59.50000000000001,40.0,19.5,18.0,1.0,0,0,30,10,0.0,0.0,3.0,37.0
377,1,right_lane,adaptive,True,0.05,40,0,21.893914789923095,4.0,2.9999999999999996,6.067799578944687,58.00000000000001,40.0,18.0,18.0,1.0,0,0,25,15,1.0,4.0,4.0,31.0
378,1,right_lane,adaptive,True,0.05,40,0,22.018957247332906,1.3333333333333333,4.0,4.074089948087931,59.333333333333336,40.0,19.333333333333336,18.0,1.0,0,0,35,5,0.0,1.0,4.0,35.0
379,1,right_lane,adaptive,True,0.05,40,0,22.14395100608661,3.0,7.333333333333331,6.694055282277986,58.49999999999999,40.0,18.5,18.0,1.0,0,0,38,2,1.0,1.0,7.0,31.0
