episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,mean_courtesy_gap_violation,courtesy_active_steps
90,1,right_lane,adaptive,True,100.0,12,0,28.813046846239462,1.5,0.0,3.3424666970968246,14.747682473420099,17.28026248619494,-2.532580012774843,nan,0.0,0,0,0,12,0.0,12.0,17.3628398590122,6
91,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.640392634551972,14.548830028010231,17.61065318427942,-3.061823156269189,nan,0.0,0,0,0,13,0.0,13.0,24.440783133895888,6
92,1,right_lane,adaptive,True,100.0,13,0,27.42333905172183,1.5,0.0,3.5073173344135284,14.613418440853268,18.010136306895355,-3.396717866042083,nan,0.0,0,0,0,13,0.0,13.0,29.846152592298694,6
93,1,right_lane,adaptive,True,100.0,12,0,29.638203017832648,1.5,0.0,3.247849866747856,11.666440715090772,17.676337448559668,-6.009896733468901,nan,0.0,0,0,0,12,0.0,12.0,42.17767988685842,9
94,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,4.018688187003136,14.036406375873597,17.61065318427942,-3.5742468084058236,nan,0.0,0,0,0,13,0.0,13.0,32.96708601371112,6
95,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.6182388626184547,14.72081381371903,17.61065318427942,-2.8898393705603898,nan,0.0,0,0,0,13,0.0,13.0,21.940439657102687,6
96,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.3598701655864716,11.577372180164742,17.849999999999998,-6.272627819835258,nan,0.0,0,0,0,12,0.0,12.0,45.294085812027596,9
97,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,4.02623450756073,12.65065722584851,17.61065318427942,-4.95999595843091,nan,0.0,0,0,0,13,0.0,13.0,45.99353421077889,7
98,1,right_lane,adaptive,True,100.0,12,0,29.638203017832648,1.5,2.0,3.4463555365800858,11.179862120287055,17.676337448559668,-6.4964753282726155,nan,0.0,0,0,0,12,0.0,12.0,48.03765213454113,9
99,1,right_lane,adaptive,True,100.0,13,0,28.135251062216373,1.5,0.0,3.4190264344215393,15.201527334963826,18.38033055235252,-3.1788032173886878,nan,0.0,0,0,0,13,0.0,13.0,26.399573634738996,6
100,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.3579347729682922,12.13433589089299,17.849999999999998,-5.715664109107009,nan,0.0,0,0,0,12,0.0,12.0,38.14085731431722,9
101,1,right_lane,adaptive,True,100.0,13,0,28.135251062216373,1.5,0.0,3.5186607092618942,14.75456730277127,18.38033055235252,-3.625763249581246,nan,0.0,0,0,0,13,0.0,13.0,33.48117661846512,6
102,1,right_lane,adaptive,True,100.0,12,0,28.805011488994264,1.5,1.0,3.273832470178604,9.890295401945574,17.276405514717244,-7.386110112771671,nan,0.0,0,0,0,12,0.0,12.0,50.73959878251779,10
103,1,right_lane,adaptive,True,100.0,12,0,28.813046846239462,1.5,0.0,3.3704084306955338,13.463427996853877,17.28026248619494,-3.816834489341065,nan,0.0,0,0,0,12,0.0,12.0,37.145885177297615,6
104,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.6426763133495115,14.754078514466999,17.61065318427942,-2.8565746698124204,nan,0.0,0,0,0,13,0.0,13.0,22.021256246535525,6
105,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.3559549301862717,11.864848832454935,17.849999999999998,-5.985151167545066,nan,0.0,0,0,0,12,0.0,12.0,41.91121973288218,9
106,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.3071232587099075,12.293723103491445,17.849999999999998,-5.556276896508555,nan,0.0,0,0,0,12,0.0,12.0,36.34676511010884,9
107,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.9560881704092026,14.537991050931373,17.61065318427942,-3.072662133348048,nan,0.0,0,0,0,13,0.0,13.0,25.120648245602737,6
108,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,1.0,3.3314752727746964,12.106580434516614,17.849999999999998,-5.743419565483385,nan,0.0,0,0,0,12,0.0,12.0,38.669470425845724,9
109,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.378935322165489,11.357241864838096,17.849999999999998,-6.492758135161903,nan,0.0,0,0,0,12,0.0,12.0,47.842724394026305,9
110,1,right_lane,adaptive,True,100.0,13,0,28.135251062216373,1.5,0.0,3.555282548069954,15.558143401104724,18.38033055235252,-2.8221871512477916,nan,0.0,0,0,0,13,0.0,13.0,21.197605299543252,6
111,1,right_lane,adaptive,True,100.0,12,0,28.813046846239462,1.5,0.0,3.24016734957695,14.456201378600568,17.28026248619494,-2.8240611075943725,nan,0.0,0,0,0,12,0.0,12.0,21.74851485737332,6
112,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.9684747010469437,14.116680895315897,17.61065318427942,-3.4939722889635227,nan,0.0,0,0,0,13,0.0,13.0,31.08847089528818,6
113,1,right_lane,adaptive,True,100.0,12,0,30.0,1.5,0.0,3.3073925524950027,11.89162983179671,17.849999999999998,-5.958370168203289,nan,0.0,0,0,0,12,0.0,12.0,40.94782642729961,9
114,1,right_lane,adaptive,True,100.0,14,0,25.465470228741687,2.0,0.0,3.9522906541242264,15.469074185080569,18.260663328095347,-2.7915891430147792,nan,0.0,0,0,0,14,0.0,14.0,21.083720949387033,6
115,1,right_lane,adaptive,True,100.0,12,0,29.638203017832648,1.5,2.0,3.4795753955841064,11.078496632883937,17.676337448559668,-6.597840815675733,nan,0.0,0,0,0,12,0.0,12.0,49.78838682545131,9
116,1,right_lane,adaptive,True,100.0,13,0,28.135251062216373,1.5,0.0,3.6679167300462723,14.793673869426856,18.38033055235252,-3.586656682925661,nan,0.0,0,0,0,13,0.0,13.0,33.21279082619767,6
117,1,right_lane,adaptive,True,100.0,12,0,29.22166165477424,1.5,0.0,3.384588912129402,10.725369389580584,17.476397594291633,-6.7510282047110515,nan,0.0,0,0,0,12,0.0,12.0,51.91473213945164,9
118,1,right_lane,adaptive,True,100.0,13,0,27.80128461713882,1.5,0.0,3.4187824428081512,14.504034385434217,18.206668000912188,-3.702633615477971,nan,0.0,0,0,0,13,0.0,13.0,35.217198507219805,6
119,1,right_lane,adaptive,True,100.0,13,0,27.03872567291224,1.5,0.0,3.5066063553094864,15.099356886716405,17.810137349914363,-2.7107804631979584,nan,0.0,0,0,0,13,0.0,13.0,19.818297680027545,6
120,1,right_lane,adaptive,True,100.0,12,0,29.638203017832648,1.5,1.0,3.3284927159547806,11.360728392713419,17.676337448559668,-6.3156090558462505,nan,0.0,0,0,0,12,0.0,12.0,45.63696051254148,9
121,1,right_lane,adaptive,True,100.0,12,0,29.638203017832648,1.5,2.0,3.3609165847301483,12.234006497111068,17.676337448559668,-5.442330951448603,nan,0.0,0,0,0,12,0.0,12.0,35.134014953067144,9
122,1,right_lane,adaptive,True,100.0,13,0,27.03872567291224,1.5,0.0,3.4844007343053818,13.949369185182151,17.810137349914363,-3.860768164732211,nan,0.0,0,0,0,13,0.0,13.0,37.76539465049633,6
123,1,right_lane,adaptive,True,100.0,13,0,27.80793920474951,1.5,0.0,3.5051561146974564,15.055034452916026,18.210128386469744,-3.1550939335537165,nan,0.0,0,0,0,13,0.0,13.0,25.604298477566758,6
124,1,right_lane,adaptive,True,100.0,13,0,28.135251062216373,1.5,0.0,3.6018159240484238,14.787534722534362,18.38033055235252,-3.5927958298181526,nan,0.0,0,0,0,13,0.0,13.0,32.81352641886732,6
125,1,right_lane,adaptive,True,100.0,13,0,27.80128461713882,1.5,0.0,3.5294879227876663,15.017739048399921,18.206668000912188,-3.1889289525122666,nan,0.0,0,0,0,13,0.0,13.0,26.46461605292988,6
126,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.9764465540647507,14.744311468890551,17.61065318427942,-2.8663417153888693,nan,0.0,0,0,0,13,0.0,13.0,21.615617684485784,6
127,1,right_lane,adaptive,True,100.0,13,0,26.655102277460422,2.0,0.0,3.6020173405231617,14.697218347466341,17.61065318427942,-2.913434836813077,nan,0.0,0,0,0,13,0.0,13.0,22.770215971722934,6
