experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,adaptive,0.0316,100,29.84,1,0.0006702412868632708,0.006702412868632708,0.032506702412868634,0.011058981233243968,0.04792225201072386,0.1203083109919571,24.61410139835938,0.16152815013404825,0.0767426273458445,0.4313002680965147,0.3304289544235925,0.002680965147453083,0.025804289544235925,0.005361930294906166,0.2272117962466488,0.006702412868632708,0.0010053619302949062,0.0003351206434316354,0.0,nan,nan,0.2687667560321716,1.103887399463807
1,1,cautious,adaptive,0.0316,100,29.24,4,0.0023939808481532147,0.009917920656634747,0.03761969904240766,0.006155950752393981,0.030779753761969904,0.11456908344733242,24.628424799277848,0.15663474692202461,0.07181942544459645,0.48803009575923395,0.283515731874145,0.001709986320109439,0.020861833105335157,0.00786593707250342,0.21545827633378933,0.008549931600547196,0.0010259917920656635,0.0010259917920656635,0.0003419972640218878,nan,nan,0.2554719562243502,1.1152530779753762
2,1,cautious,adaptive,0.0316,100,29.62,2,0.0006752194463200541,0.005064145847400405,0.036799459824442944,0.003038487508440243,0.027346387575962187,0.09756920999324781,24.68192519140199,0.13335584064821066,0.07731262660364618,0.5172180958811614,0.27211343686698175,0.001012829169480081,0.01924375422012154,0.004051316677920324,0.2012153950033761,0.007765023632680621,0.00033760972316002703,0.00033760972316002703,0.0,nan,nan,0.23362592842673868,1.0803511141120865
3,1,cautious,adaptive,0.0316,100,29.69,2,0.0010104412260020209,0.005389019872010778,0.035702256652071405,0.004715392388009431,0.03940720781407881,0.12293701583024587,24.608768295677024,0.1572920175143146,0.09397103401818795,0.4765914449309532,0.27214550353654426,0.0020208824520040417,0.02256652071404513,0.005389019872010778,0.2401481980464803,0.00740990232401482,0.0,0.0006736274840013472,0.0,nan,nan,0.27753452340855506,1.1047490737622094
4,1,cautious,adaptive,0.0316,100,29.76,1,0.0006720430107526882,0.004032258064516129,0.03293010752688172,0.0016801075268817205,0.030913978494623656,0.1159274193548387,24.573424781197538,0.08904569892473119,0.09173387096774194,0.5346102150537635,0.28461021505376344,0.0013440860215053765,0.008400537634408602,0.0023521505376344087,0.1676747311827957,0.00739247311827957,0.0006720430107526882,0.0003360215053763441,0.0,nan,nan,0.18783602150537634,1.102486559139785
