experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,lane_4_preference,lane_5_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,adaptive,0.01,100,28.67,10,0.0027903732124171608,0.009766306243460064,0.030345308685036623,0.007324729682595047,0.029647715381932335,0.0788280432507848,24.579864405001437,0.21764911056853853,0.14509940704569235,0.09626787582839205,0.2769445413324032,0.10149982560167423,0.1625392396232996,0.024415765608650157,0.006627136379490757,0.005929543076386466,0.45901639344262296,0.021974189047785142,0.008371119637251482,0.0006975933031042902,0.0038367631670735963,nan,nan,0.526334147192187,0.8249040809208231
1,1,cautious,adaptive,0.01,100,28.8,10,0.0024305555555555556,0.009375,0.03125,0.004861111111111111,0.02361111111111111,0.07465277777777778,24.693697061390317,0.25,0.16354166666666667,0.1232638888888889,0.24166666666666667,0.10451388888888889,0.11701388888888889,0.03958333333333333,0.005208333333333333,0.001736111111111111,0.5347222222222222,0.015625,0.010069444444444445,0.0006944444444444445,0.003125,nan,nan,0.6069444444444444,0.8319444444444445
2,1,cautious,adaptive,0.01,100,28.59,11,0.0038474991255683807,0.012941587967820916,0.033927946834557535,0.006995452955578874,0.029031129765652326,0.07939839104582022,24.619219938294748,0.2242042672263029,0.11892270024484085,0.12102133613151451,0.2721231199720182,0.08919202518363065,0.1745365512416929,0.049667715984610006,0.01224204267226303,0.007694998251136761,0.4651976215459951,0.022385449457852397,0.01224204267226303,0.0006995452955578874,0.004896817068905212,nan,nan,0.5694298705841203,0.8058761804826863
3,1,cautious,adaptive,0.01,100,28.61,11,0.004893393918210416,0.013282069206571129,0.038098566934638235,0.009437259699405802,0.03495281370150297,0.0894792030758476,24.663023042080447,0.2541069556099266,0.12198531981824537,0.11149947570779448,0.27333100314575326,0.1188395665851101,0.12023767913317022,0.04963299545613422,0.01188395665851101,0.008388675288360714,0.4879412792729815,0.020622160083886752,0.009786787836420832,0.0017476406850751485,0.0031457532331352674,nan,nan,0.588255854596295,0.8290807409996505
4,1,cautious,adaptive,0.01,100,29.0,9,0.0034482758620689655,0.010344827586206896,0.032758620689655175,0.005517241379310344,0.02482758620689655,0.10344827586206896,24.592247088859313,0.19206896551724137,0.15344827586206897,0.12655172413793103,0.2772413793103448,0.10413793103448275,0.14655172413793102,0.05379310344827586,0.017241379310344827,0.004827586206896552,0.4724137931034483,0.022758620689655173,0.008620689655172414,0.0010344827586206897,0.004137931034482759,nan,nan,0.579655172413793,0.7858620689655172
