experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,adaptive,0.1,100,29.84,1,0.0003351206434316354,0.0023458445040214475,0.027144772117962467,0.003686327077747989,0.04088471849865952,0.15113941018766755,24.393824863698278,0.16052278820375335,0.056635388739946384,0.4433646112600536,0.3394772117962466,0.0,0.003351206434316354,0.0013404825737265416,0.20576407506702413,0.004021447721179625,0.0006702412868632708,0.0003351206434316354,0.0003351206434316354,nan,nan,0.21514745308310992,1.1394101876675604
1,1,cautious,adaptive,0.1,100,29.89,1,0.0010036801605888257,0.0036801605888256944,0.02843760455001673,0.004349280695884911,0.02776848444295751,0.15055202408832385,24.390013858724604,0.1358313817330211,0.057544329207092675,0.49381063900970223,0.312813650050184,0.0,0.0016728002676480427,0.0010036801605888257,0.17798594847775176,0.004349280695884911,0.0,0.00033456005352960856,0.0,nan,nan,0.18501170960187355,1.164938106390097
2,1,cautious,adaptive,0.1,100,29.65,2,0.0006745362563237774,0.002023608768971332,0.03338954468802698,0.0026981450252951096,0.03102866779089376,0.15143338954468802,24.37636129473671,0.11770657672849916,0.048229342327150086,0.5177065767284992,0.3163575042158516,0.0,0.003372681281618887,0.001011804384485666,0.1524451939291737,0.003372681281618887,0.0,0.0003372681281618887,0.0,nan,nan,0.16020236087689713,1.1268128161888702
3,1,cautious,adaptive,0.1,100,30.0,0,0.0003333333333333333,0.001,0.027333333333333334,0.003,0.04833333333333333,0.172,24.2806600268342,0.14633333333333334,0.06333333333333334,0.4796666666666667,0.31066666666666665,0.0,0.0036666666666666666,0.0,0.198,0.0036666666666666666,0.0,0.0,0.0,nan,nan,0.20533333333333334,1.1353333333333333
4,1,cautious,adaptive,0.1,100,30.0,0,0.0,0.0016666666666666668,0.03133333333333333,0.0,0.034333333333333334,0.15833333333333333,24.32149829748665,0.08733333333333333,0.060333333333333336,0.5406666666666666,0.31166666666666665,0.0,0.0023333333333333335,0.0,0.13433333333333333,0.005666666666666667,0.0003333333333333333,0.0,0.0,nan,nan,0.14266666666666666,1.1216666666666666
