experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,cost_rate,avoided_cost_rate,unsafe_slow_rate,unsafe_lane_rate,unsafe_faster_rate,unsafe_idle_rate,unsafe_ttc_slow_rate,unsafe_ttc_lane_rate,unsafe_ttc_faster_rate,unsafe_ttc_idle_rate
0,1,cautious,fixed,1.0,100,29.18,5,25.71606175428837,0.13913639479095272,0.11651816312542837,0.4396847155586018,0.30466072652501713,0.18574366004112405,0.014736120630568882,0.022960932145305004,0.24400274160383825,0.018505825908156272,0.004797806716929404,0.0017135023989033585,0.0006854009595613434,0.49074708704592185,0.8947909527073338,0.2077922077922078,0.6493506493506493,0.017316017316017316,0.12554112554112554,0.10232558139534884,0.7162790697674418,0.06976744186046512,0.11162790697674418
1,1,cautious,fixed,1.0,100,28.9,8,25.48086871284736,0.1411764705882353,0.09411764705882353,0.4737024221453287,0.2910034602076125,0.15951557093425606,0.03460207612456748,0.020069204152249134,0.22283737024221453,0.012802768166089966,0.004498269896193772,0.0017301038062283738,0.0010380622837370243,0.45432525951557096,0.9280276816608997,0.21666666666666667,0.6066666666666667,0.023333333333333334,0.15333333333333332,0.10891089108910891,0.7128712871287128,0.0594059405940594,0.1188118811881188
2,1,cautious,fixed,1.0,100,29.52,3,25.501329096774256,0.12974254742547425,0.10806233062330624,0.47459349593495936,0.28760162601626016,0.15514905149051492,0.017953929539295393,0.01659891598915989,0.22933604336043362,0.011856368563685637,0.0037262872628726286,0.0013550135501355014,0.0006775067750677507,0.43462059620596205,0.8963414634146342,0.29365079365079366,0.5912698412698413,0.003968253968253968,0.1111111111111111,0.1477832512315271,0.7192118226600985,0.054187192118226604,0.07881773399014778
3,1,cautious,fixed,1.0,100,28.82,9,25.699528369501966,0.12352532963219987,0.11727966689798751,0.4868147120055517,0.2723802914642609,0.19777931991672448,0.025676613462873005,0.021512838306731435,0.23108952116585704,0.015614156835530881,0.004163775156141568,0.001040943789035392,0.0006939625260235947,0.4958362248438584,0.8740458015267175,0.26480836236933797,0.6515679442508711,0.024390243902439025,0.059233449477351915,0.1013215859030837,0.7092511013215859,0.05286343612334802,0.13656387665198239
4,1,cautious,fixed,1.0,100,29.54,3,25.493810018012343,0.0961408259986459,0.1035883547731889,0.508801624915369,0.2914691943127962,0.16046039268788084,0.013202437373053487,0.017264725795531483,0.18686526743398782,0.012863913337846988,0.002031144211238998,0.0016926201760324984,0.0,0.3926878808395396,0.939742721733243,0.40460526315789475,0.5394736842105263,0.013157894736842105,0.04276315789473684,0.1291866028708134,0.7320574162679426,0.023923444976076555,0.11483253588516747
