experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,tet_1s,tet_2s,tet_3s,teud_1v,teud_2v,teud_3v,mean_speed,lane_0_preference,lane_1_preference,lane_2_preference,lane_3_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,safety_envelope_violation_rate,lane_change_safety_envelope_violation_rate,cost_rate,avoided_cost_rate
0,1,cautious,fixed,0.1,100,29.84,1,0.0003351206434316354,0.0023458445040214475,0.024463806970509382,0.007372654155495978,0.05026809651474531,0.2158176943699732,24.03814580704399,0.15281501340482573,0.016420911528150135,0.48156836461126007,0.3491957104557641,0.0,0.0,0.0013404825737265416,0.15482573726541554,0.0003351206434316354,0.0003351206434316354,0.0003351206434316354,0.0,nan,nan,0.15683646112600536,1.1662198391420913
1,1,cautious,fixed,0.1,100,29.89,1,0.0010036801605888257,0.0036801605888256944,0.02776848444295751,0.009702241552358649,0.046503847440615594,0.195717631314821,24.13914684434267,0.124790899966544,0.02609568417530947,0.5192372030779525,0.329876212780194,0.0,0.0,0.0010036801605888257,0.132485781197725,0.0013382402141184342,0.0,0.00033456005352960856,0.0,nan,nan,0.13482770157243226,1.172632987621278
2,1,cautious,fixed,0.1,100,29.65,2,0.0006745362563237774,0.002023608768971332,0.03136593591905565,0.004384485666104553,0.06037099494097808,0.2057335581787521,24.0797450872251,0.10860033726812816,0.02023608768971332,0.5534569983136594,0.31770657672849917,0.0,0.0,0.001011804384485666,0.11264755480607083,0.001011804384485666,0.0,0.0003372681281618887,0.0,nan,nan,0.11467116357504216,1.1470489038785834
3,1,cautious,fixed,0.1,100,30.0,0,0.0003333333333333333,0.001,0.026333333333333334,0.011333333333333334,0.06833333333333333,0.23833333333333334,23.882199404575765,0.12266666666666666,0.021666666666666667,0.5066666666666667,0.349,0.0,0.0,0.0,0.12833333333333333,0.0006666666666666666,0.0,0.0,0.0,nan,nan,0.129,1.1576666666666666
4,1,cautious,fixed,0.1,100,30.0,0,0.0,0.0016666666666666668,0.028333333333333332,0.0016666666666666668,0.05,0.216,23.98187674644245,0.07,0.027,0.5633333333333334,0.3396666666666667,0.0,0.0,0.0,0.07966666666666666,0.0013333333333333333,0.0,0.0,0.0,nan,nan,0.081,1.1276666666666666
