episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,mean_courtesy_gap_violation,courtesy_active_steps
0,1,merge_courtesy,fixed,True,0.5,12,0,28.813046846239462,0.0,3.2708400628139525,1.4606898650527,15.881089683324934,16.329554316123676,-0.4484646327987434,nan,0.0,4,0,8,0,11.0,1.0,18.100847418418056,1
1,1,merge_courtesy,fixed,True,0.5,13,0,27.749774584894283,0.0,2.485306314918782,0.8932832852005959,17.015507324037916,17.228226494638506,-0.2127191706005909,nan,0.0,7,0,6,0,11.0,2.0,4.072450098690297,1
2,1,merge_courtesy,fixed,True,0.5,12,0,28.813046846239462,0.0,2.646539403437405,0.9647379219532013,16.46588991522403,16.678846146051868,-0.21295623082783985,nan,0.0,6,0,6,0,6.0,6.0,4.081532062356018,1
3,1,merge_courtesy,fixed,True,0.5,12,0,30.0,0.0,2.6458497885195,1.4954391419887543,16.63433769500052,16.998583827955116,-0.36424613295459535,nan,0.0,3,0,9,0,10.0,2.0,11.940772083513906,1
4,1,merge_courtesy,fixed,True,0.5,13,0,27.416671238329222,0.0,2.122691734991511,0.9847338870167732,17.099661627860407,17.355008984687032,-0.2553473568266259,nan,0.0,7,0,6,0,7.0,6.0,5.868204537450978,1
5,1,merge_courtesy,fixed,True,0.5,13,0,27.750637683406776,0.0,2.7690519431972405,1.0125858634710312,17.21263971350923,17.528671536127362,-0.31603182261813434,nan,0.0,7,0,6,0,7.0,6.0,8.988850161660594,1
6,1,merge_courtesy,fixed,True,0.5,12,0,30.0,0.0,5.278695515602472,1.8232565820217133,16.37777509647783,16.899291829928735,-0.5215167334509079,nan,0.0,3,0,9,0,11.0,1.0,24.47817329423748,1
7,1,merge_courtesy,fixed,True,0.5,13,0,27.3660375303791,0.0,1.4370951515495287,0.9592171609401703,16.680709708429575,16.92963134572587,-0.24892163729629566,nan,0.0,7,0,6,0,12.0,1.0,5.576578336284172,1
8,1,merge_courtesy,fixed,True,0.5,13,0,27.415808139816725,0.0,2.610399249823771,0.9468122646212578,16.763458111984473,16.955512062633435,-0.19205395064896236,nan,0.0,7,0,6,0,12.0,1.0,3.3196247963886663,1
9,1,merge_courtesy,fixed,True,0.5,13,0,27.03872567291224,0.0,2.5846007401228865,0.9312939196825027,16.86862653994177,17.10849271929266,-0.23986617935088925,nan,0.0,7,0,6,0,8.0,5.0,5.178220559675367,1
10,1,merge_courtesy,fixed,True,0.5,13,0,28.135251062216373,0.0,3.3098282010776536,0.9910180270671844,17.431559888269582,17.67867049310835,-0.24711060483876884,nan,0.0,7,0,6,0,8.0,5.0,5.495728592140395,1
11,1,merge_courtesy,fixed,True,0.5,12,0,30.0,0.0,3.6499507678466463,1.6990492902696133,16.527224772502926,16.998583827955116,-0.47135905545219137,nan,0.0,3,0,9,0,10.0,2.0,19.99614232411038,1
12,1,merge_courtesy,fixed,True,0.5,13,0,27.03872567291224,0.0,3.775543954844817,1.3149963915348053,16.742005510658437,17.15847729066896,-0.416471780010519,nan,0.0,6,0,7,0,7.0,6.0,15.61038691906171,1
13,1,merge_courtesy,fixed,True,0.5,12,0,29.638203017832648,0.0,2.5400611530782724,1.2115174978971481,16.267631500646957,16.72562927848841,-0.4579977778414524,nan,0.0,6,0,6,0,11.0,1.0,18.878576805693754,1
14,1,merge_courtesy,fixed,True,0.5,12,0,30.0,0.0,5.1710618939144375,1.7691129334270954,16.45836057332051,16.998583827955116,-0.5402232546346073,nan,0.0,3,0,9,0,10.0,2.0,26.265704836320694,1
15,1,merge_courtesy,fixed,True,0.5,12,0,29.22876198863091,0.0,5.931062632197046,1.747339729219675,16.12816391570385,16.62814689461186,-0.4999829789080104,nan,0.0,3,0,9,0,10.0,2.0,22.49846812779552,1
