episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
47,1,right_lane,nop,nan,40,0,22.268957345971565,1.0,1.0,38.0,0.5,0.0,62.678399108860894,43.4283991088609,19.25,nan,0.0,0,0,0,0
48,1,right_lane,nop,nan,40,0,25.641461656101036,18.0,6.0,16.0,21.0,0.0,58.823514341578914,48.823514341578914,10.0,nan,0.0,0,0,0,0
49,1,right_lane,nop,nan,40,0,22.768914804623083,17.0,12.0,11.0,23.0,0.0,52.48124551757306,44.23124551757306,8.25,nan,0.0,0,0,0,0
50,1,right_lane,nop,nan,40,0,22.768957345971565,27.0,5.0,8.0,30.5,0.0,49.22760331326627,44.22760331326627,5.0,nan,0.0,0,0,0,0
51,1,right_lane,nop,nan,40,0,23.893957345971565,8.0,7.0,25.0,11.5,0.0,59.77704476578495,46.027044765784964,13.75,nan,0.0,0,0,0,0
52,1,right_lane,nop,nan,40,0,21.768957345971565,4.0,6.0,30.0,6.5,0.0,59.62889429146351,42.62889429146351,17.0,nan,0.0,0,0,0,0
53,1,right_lane,nop,nan,40,0,21.51895734597105,30.0,4.0,6.0,33.0,0.0,45.978865471820384,42.228865471820384,3.75,nan,0.0,0,0,0,0
54,1,right_lane,nop,nan,40,0,22.393957345971565,18.0,13.0,9.0,25.5,0.0,50.87820672784478,43.62820672784478,7.25,nan,0.0,0,0,0,0
55,1,right_lane,nop,nan,40,0,22.893957345971565,23.0,4.0,13.0,24.0,0.0,51.9267514889048,44.4267514889048,7.5,nan,0.0,0,0,0,0
56,1,right_lane,nop,nan,40,0,22.643957345971565,10.0,15.0,15.0,17.0,0.0,55.77846193011974,44.02846193011974,11.75,nan,0.0,0,0,0,0
57,1,right_lane,nop,nan,40,0,20.768957345971565,0.0,12.0,28.0,6.0,0.0,58.02839710785258,41.02839710785258,17.0,nan,0.0,0,0,0,0
58,1,right_lane,nop,nan,40,0,20.393957345971565,0.0,0.0,40.0,0.0,0.0,60.180331753554505,40.430331753554505,19.75,nan,0.0,0,0,0,0
59,1,right_lane,nop,nan,11,1,24.614387259584337,11.0,0.0,0.0,11.0,0.0,13.330330394217107,12.830330394217107,0.5,nan,0.0,0,0,0,0
60,1,right_lane,nop,nan,40,0,23.268957345971565,7.0,6.0,27.0,9.5,0.0,59.27588243934815,44.525882439348166,14.75,nan,0.0,0,0,0,0
61,1,right_lane,nop,nan,40,0,22.768957345971565,14.0,3.0,23.0,15.0,0.0,56.72963543397625,44.22963543397625,12.5,nan,0.0,0,0,0,0
62,1,right_lane,nop,nan,40,0,23.018957345971565,32.0,8.0,0.0,35.0,0.0,47.128690413499186,44.62869041349919,2.5,nan,0.0,0,0,0,0
63,1,right_lane,nop,nan,40,0,22.018957345971565,10.0,28.0,2.0,23.0,0.0,51.52898849099734,43.028988490997335,8.5,nan,0.0,0,0,0,0
64,1,right_lane,nop,nan,40,0,21.89395724713693,25.0,3.0,12.0,27.5,0.0,49.57941546644819,42.8294154664482,6.75,nan,0.0,0,0,0,0
65,1,right_lane,nop,nan,40,0,23.143957345971565,24.0,2.0,14.0,25.5,0.0,52.07753775927818,44.82753775927819,7.25,nan,0.0,0,0,0,0
66,1,right_lane,nop,nan,40,0,22.018957345971565,12.0,12.0,16.0,18.0,0.0,54.02626293495667,43.02626293495667,11.0,nan,0.0,0,0,0,0
67,1,right_lane,nop,nan,40,0,24.26895734597155,28.0,5.0,7.0,31.0,0.0,51.12449269110794,46.62449269110793,4.5,nan,0.0,0,0,0,0
68,1,right_lane,nop,nan,40,0,24.143957345971565,12.0,26.0,2.0,25.0,0.0,53.675176524996346,46.42517652499636,7.25,nan,0.0,0,0,0,0
69,1,right_lane,nop,nan,40,0,20.393957345971565,3.0,20.0,17.0,12.5,0.0,54.177545470568646,40.42754547056864,13.75,nan,0.0,0,0,0,0
70,1,right_lane,nop,nan,40,0,22.393957345745726,9.0,26.0,5.0,21.5,0.0,52.87518791926585,43.62518791926585,9.25,nan,0.0,0,0,0,0
71,1,right_lane,nop,nan,40,0,22.50249644062177,6.0,14.0,20.0,12.0,0.0,57.55001077175851,43.80001077175852,13.75,nan,0.0,0,0,0,0
72,1,right_lane,nop,nan,40,0,24.375005701017248,36.0,4.0,0.0,38.0,0.0,48.24355581022027,46.99355581022027,1.25,nan,0.0,0,0,0,0
73,1,right_lane,nop,nan,40,0,21.643957345971565,28.0,2.0,10.0,29.0,0.0,47.87745760258482,42.62745760258482,5.25,nan,0.0,0,0,0,0
74,1,right_lane,nop,nan,40,0,21.768957345971565,4.0,2.0,34.0,4.0,0.0,60.62714366876723,42.62714366876724,18.0,nan,0.0,0,0,0,0
75,1,right_lane,nop,nan,40,0,23.893957345971565,26.0,14.0,0.0,33.0,0.0,50.02939848623349,46.02939848623348,4.0,nan,0.0,0,0,0,0
76,1,right_lane,nop,nan,40,0,22.106049105796927,31.0,7.0,2.0,34.5,0.0,45.41703749525002,43.16703749525002,2.25,nan,0.0,0,0,0,0
77,1,right_lane,nop,nan,40,0,22.393957345971565,21.0,9.0,10.0,26.5,0.0,51.279549995016495,44.02954999501649,7.25,nan,0.0,0,0,0,0
78,1,right_lane,nop,nan,40,0,21.518957345971565,24.0,7.0,9.0,28.0,0.0,48.22865712959687,42.22865712959686,6.0,nan,0.0,0,0,0,0
79,1,right_lane,nop,nan,40,0,23.75000570101725,24.0,5.0,11.0,25.5,0.0,52.54599974998916,45.79599974998916,6.75,nan,0.0,0,0,0,0
80,1,right_lane,nop,nan,40,0,24.62749644062176,17.0,6.0,17.0,21.0,0.0,57.40092960707619,47.40092960707618,10.0,nan,0.0,0,0,0,0
81,1,right_lane,nop,nan,40,0,21.891461656101036,3.0,7.0,30.0,6.5,0.0,59.52059347916507,43.02059347916508,16.5,nan,0.0,0,0,0,0
82,1,right_lane,nop,nan,40,0,24.000000013019175,10.0,3.0,27.0,12.5,0.0,60.1963114707842,46.19631147078421,14.0,nan,0.0,0,0,0,0
83,1,right_lane,nop,nan,40,0,24.393957345970982,9.0,9.0,22.0,13.0,0.0,60.274336859768844,47.024336859768844,13.25,nan,0.0,0,0,0,0
84,1,right_lane,nop,nan,40,0,22.893957345971565,25.0,1.0,14.0,26.5,0.0,51.42837714912487,44.428377149124856,7.0,nan,0.0,0,0,0,0
85,1,right_lane,nop,nan,40,0,22.393957345971565,5.0,12.0,23.0,11.0,0.0,57.62736665956175,43.62736665956175,14.0,nan,0.0,0,0,0,0
86,1,right_lane,nop,nan,40,0,22.893957345971565,0.0,10.0,30.0,5.0,0.0,61.928689472942914,44.428689472942914,17.5,nan,0.0,0,0,0,0
87,1,right_lane,nop,nan,4,1,27.313714034107267,1.0,2.0,1.0,1.5,0.0,6.46856749973276,4.96856749973276,1.5,nan,0.0,0,0,0,0
88,1,right_lane,nop,nan,40,0,23.002496440421815,18.0,6.0,16.0,21.0,0.0,53.601124060516725,44.10112406051673,9.5,nan,0.0,0,0,0,0
89,1,right_lane,nop,nan,40,0,26.0189572471072,11.0,8.0,21.0,14.0,0.0,62.36872298498976,49.618722984989766,12.75,nan,0.0,0,0,0,0
90,1,right_lane,nop,nan,40,0,21.268957345971565,2.0,12.0,26.0,8.0,0.0,58.076903807106,41.826903807106,16.25,nan,0.0,0,0,0,0
91,1,right_lane,nop,nan,40,0,22.143957345971565,9.0,15.0,16.0,17.5,0.0,54.72986073453645,43.22986073453645,11.5,nan,0.0,0,0,0,0
92,1,right_lane,nop,nan,40,0,22.64395734425711,14.0,1.0,25.0,13.5,0.0,56.77853405769822,44.02853405769822,12.75,nan,0.0,0,0,0,0
93,1,right_lane,nop,nan,40,0,21.768957345971565,8.0,26.0,6.0,22.0,0.0,52.12609693441599,42.62609693441599,9.5,nan,0.0,0,0,0,0
94,1,right_lane,nop,nan,40,0,22.893957345971565,19.0,15.0,6.0,27.5,0.0,50.67351780628822,44.42351780628822,6.25,nan,0.0,0,0,0,0
95,1,right_lane,nop,nan,40,0,22.391461004214154,5.0,3.0,32.0,7.0,0.0,60.12448201079159,43.6244820107916,16.5,nan,0.0,0,0,0,0
96,1,right_lane,nop,nan,40,0,21.268957344286836,4.0,14.0,22.0,10.0,0.0,56.32982028645124,41.82982028645123,14.5,nan,0.0,0,0,0,0
97,1,right_lane,nop,nan,40,0,24.39395164498405,9.0,3.0,28.0,11.0,0.0,61.828467037669654,46.82846703766967,15.0,nan,0.0,0,0,0,0
98,1,right_lane,nop,nan,40,0,21.018957345971565,36.0,4.0,0.0,38.5,0.0,42.178996771188736,41.428996771188736,0.75,nan,0.0,0,0,0,0
99,1,right_lane,nop,nan,40,0,23.356371306486597,10.0,12.0,18.0,15.5,0.0,57.16755109465005,45.167551094650044,12.0,nan,0.0,0,0,0,0
