episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time
0,1,right_lane,adaptive,True,0.0032,40,0,24.018957345971565,14.5,1.5,16.68266283039702,58.67847393039608,46.42847393039608,12.25,18.0,1.0,0,0,39,1,15.0,1.0,24.0
1,1,right_lane,adaptive,True,0.0032,40,0,22.39391909147172,0.0,0.5,3.272515425167512,63.5793364593207,43.8293364593207,19.75,18.0,1.0,0,0,39,1,0.0,1.0,39.0
2,1,right_lane,adaptive,True,0.0032,40,0,21.87500000022577,23.0,2.5,22.869848299771547,51.4980654547006,42.9980654547006,8.5,18.0,1.0,0,0,40,0,19.0,8.0,13.0
3,1,right_lane,adaptive,True,0.0032,40,0,21.643957345971565,0.0,9.5,3.9092843963126143,62.63033175355449,42.63033175355449,20.0,18.0,1.0,0,0,39,1,0.0,0.0,40.0
4,1,right_lane,adaptive,True,0.0032,40,0,22.643957345971565,4.0,3.0,7.649663121043886,61.978228641023186,44.22822864102319,17.75,18.0,1.0,0,0,39,1,1.0,7.0,32.0
5,1,right_lane,adaptive,True,0.0032,40,0,22.518957345745793,19.5,1.5,19.543550423179113,53.78032879345915,44.03032879345915,9.75,18.0,1.0,0,0,39,1,20.0,1.0,19.0
6,1,right_lane,adaptive,True,0.0032,40,0,24.00000570101725,14.5,5.5,16.40456689801067,59.14764984970804,46.39764984970804,12.75,18.0,1.0,0,0,40,0,13.0,3.0,24.0
7,1,right_lane,adaptive,True,0.0032,40,0,23.768957345971565,15.0,5.0,17.375889708551767,58.02549096780491,46.02549096780491,12.0,18.0,1.0,0,0,39,1,12.0,8.0,20.0
8,1,right_lane,adaptive,True,0.0032,40,0,21.393957345971565,29.5,1.5,27.424688778817654,47.977401834595014,42.22740183459503,5.75,18.0,1.0,0,0,40,0,25.0,7.0,8.0
9,1,right_lane,adaptive,True,0.0032,40,0,22.26895733124236,2.5,0.5,6.161811182042584,62.128991116710566,43.628991116710566,18.5,18.0,1.0,0,0,39,1,0.0,6.0,34.0
10,1,right_lane,adaptive,True,0.0032,40,0,22.768914066890563,5.5,7.5,7.364069009026366,62.17614924244764,44.42614924244765,17.75,18.0,1.0,0,0,38,2,3.0,3.0,34.0
