experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,mean_speed,lane_0_preference,lane_1_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,cost_rate,avoided_cost_rate,unsafe_slow_rate,unsafe_lane_rate,unsafe_faster_rate,unsafe_idle_rate,unsafe_ttc_slow_rate,unsafe_ttc_lane_rate,unsafe_ttc_faster_rate,unsafe_ttc_idle_rate
0,1,cautious,naive,nan,100,13.42,88,25.09193343285822,0.21684053651266766,0.7831594634873323,0.02608047690014903,0.10804769001490314,0.146795827123696,0.19448584202682564,0.07451564828614009,0.06259314456035768,0.02608047690014903,0.03576751117734724,0.6125186289120715,1.1274217585692996,0.0,0.9295774647887324,0.02112676056338028,0.04929577464788732,0.0,0.8798882681564246,0.027932960893854747,0.09217877094972067
1,1,cautious,naive,nan,100,14.88,87,25.20970908163503,0.2493279569892473,0.7506720430107527,0.05241935483870968,0.09946236559139784,0.16599462365591397,0.21841397849462366,0.056451612903225805,0.049059139784946235,0.033602150537634407,0.03293010752688172,0.6418010752688172,1.1397849462365592,0.0165016501650165,0.9075907590759076,0.0297029702970297,0.0462046204620462,0.01179245283018868,0.8349056603773585,0.05188679245283019,0.10141509433962265
2,1,cautious,naive,nan,100,13.01,94,25.21860016164526,0.24519600307455802,0.754803996925442,0.054573405073020755,0.11990776325903152,0.17986164488854728,0.22444273635664874,0.08378170637970792,0.06994619523443504,0.02997694081475788,0.04304381245196003,0.7325134511913912,1.1068408916218293,0.0125,0.921875,0.021875,0.04375,0.00954653937947494,0.8424821002386634,0.03818615751789976,0.10978520286396182
3,1,cautious,naive,nan,100,12.34,94,25.130610088768613,0.2293354943273906,0.7706645056726094,0.03646677471636953,0.12074554294975688,0.18152350081037277,0.2025931928687196,0.07779578606158834,0.07212317666126418,0.03808752025931929,0.03808752025931929,0.6912479740680713,1.0858995137763372,0.006968641114982578,0.9128919860627178,0.013937282229965157,0.06620209059233449,0.005291005291005291,0.8650793650793651,0.031746031746031744,0.09788359788359788
4,1,cautious,naive,nan,100,13.69,85,25.17613060015045,0.2658875091307524,0.7341124908692477,0.04309715120525932,0.11249086924762601,0.1570489408327246,0.2410518626734843,0.06574141709276844,0.056245434623813005,0.02483564645726808,0.03798392987582177,0.6756756756756757,1.127100073046019,0.003278688524590164,0.9049180327868852,0.022950819672131147,0.06885245901639345,0.002531645569620253,0.8556962025316456,0.035443037974683546,0.10632911392405063
