episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time,lane_3_time
98,1,right_lane,fixed,True,1.0,40,0,21.268957345971565,0.0,4.333333333333333,1.6865466272165577,60.0,40.0,20.0,nan,0.0,0,0,40,0,0.0,0.0,1.0,39.0
99,1,right_lane,fixed,True,1.0,40,0,24.143623745187632,13.666666666666666,6.666666666666664,16.131009561708197,53.166666666666664,40.0,13.166666666666666,nan,0.0,0,0,40,0,13.0,2.0,1.0,24.0
100,1,right_lane,fixed,True,1.0,40,0,20.76895733317816,2.333333333333333,4.0,4.798504292877624,58.83333333333334,40.0,18.833333333333336,nan,0.0,0,0,40,0,1.0,1.0,5.0,33.0
101,1,right_lane,fixed,True,1.0,40,0,22.393957345971565,13.999999999999998,3.666666666666667,16.50645000860095,53.0,40.0,13.0,nan,0.0,0,0,40,0,12.0,4.0,1.0,23.0
102,1,right_lane,fixed,True,1.0,40,0,21.518957345971565,0.0,4.333333333333333,2.5635117877682205,60.0,40.0,20.0,nan,0.0,0,0,40,0,0.0,0.0,1.0,39.0
103,1,right_lane,fixed,True,1.0,3,1,25.0,1.0,0.0,1.7497847825288773,4.0,3.0,1.0,nan,0.0,0,0,3,0,1.0,1.0,1.0,0.0
104,1,right_lane,fixed,True,1.0,40,0,21.51678965324339,0.3333333333333333,7.9999999999999964,3.8126703053712845,59.83333333333333,40.0,19.833333333333332,nan,0.0,0,0,40,0,0.0,1.0,1.0,38.0
105,1,right_lane,fixed,True,1.0,40,0,23.393957345716057,9.000000000000002,4.666666666666666,11.478311317856424,55.66666666666667,40.0,15.666666666666668,nan,0.0,0,0,40,0,2.0,7.0,9.0,22.0
106,1,right_lane,fixed,True,1.0,40,0,21.393957345971565,1.3333333333333333,11.000000000000002,5.198502251878381,59.166666666666664,40.0,19.166666666666664,nan,0.0,0,0,40,0,0.0,0.0,4.0,36.0
107,1,right_lane,fixed,True,1.0,40,0,23.26895734425717,6.666666666666666,10.0,10.939216196537018,56.66666666666667,40.0,16.666666666666664,nan,0.0,0,0,40,0,2.0,6.0,5.0,27.0
108,1,right_lane,fixed,True,1.0,40,0,20.643957345971565,12.666666666666666,8.999999999999998,15.737939938902855,53.666666666666664,40.0,13.666666666666666,nan,0.0,0,0,40,0,12.0,2.0,1.0,25.0
109,1,right_lane,fixed,True,1.0,40,0,22.250328749382287,1.0,8.33333333333333,3.91349759651348,59.666666666666664,40.0,19.666666666666664,nan,0.0,0,0,40,0,0.0,1.0,2.0,37.0
110,1,right_lane,fixed,True,1.0,40,0,21.018957345968165,28.666666666666675,4.000000000000001,29.902110397815704,45.999999999999986,40.0,6.000000000000002,nan,0.0,0,0,40,0,6.0,34.0,0.0,0.0
111,1,right_lane,fixed,True,1.0,40,0,22.75000000022576,20.666666666666675,0.6666666666666666,22.394018491730094,49.16666666666664,40.0,9.16666666666667,nan,0.0,0,0,40,0,4.0,22.0,9.0,5.0
112,1,right_lane,fixed,True,1.0,40,0,21.64395734574631,16.999999999999993,5.333333333333332,20.252866871654987,51.50000000000001,40.0,11.5,nan,0.0,0,0,40,0,7.0,16.0,1.0,16.0
113,1,right_lane,fixed,True,1.0,40,0,22.018919754693044,3.9999999999999996,3.0,5.41090812649054,58.0,40.0,18.0,nan,0.0,0,0,40,0,1.0,4.0,2.0,33.0
114,1,right_lane,fixed,True,1.0,18,1,21.708793882962162,1.6666666666666665,4.333333333333333,3.251905018463731,26.5,18.0,8.5,nan,0.0,0,0,18,0,0.0,1.0,2.0,15.0
115,1,right_lane,fixed,True,1.0,40,0,21.893957345971565,0.6666666666666666,8.666666666666664,5.060001762583852,59.33333333333333,40.0,19.333333333333332,nan,0.0,0,0,40,0,0.0,1.0,2.0,37.0
116,1,right_lane,fixed,True,1.0,40,0,20.39178964342737,0.0,13.33333333333334,3.94941558688879,60.0,40.0,20.0,nan,0.0,0,0,40,0,0.0,0.0,0.0,40.0
