episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,lane_2_time
0,1,right_lane,fixed,True,0.5,40,0,24.018957345971565,13.5,0.5,15.843418136239052,59.17837714353314,46.42837714353314,12.75,nan,0.0,0,0,40,0,14.0,1.0,25.0
1,1,right_lane,fixed,True,0.5,40,0,22.39391909147172,0.0,0.5,3.272515425167512,63.5793364593207,43.8293364593207,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
2,1,right_lane,fixed,True,0.5,40,0,21.75000000171446,11.5,9.0,14.891815010458231,57.04806789106895,42.798067891068946,14.25,nan,0.0,0,0,40,0,10.0,3.0,27.0
3,1,right_lane,fixed,True,0.5,40,0,21.643957345971565,0.0,9.5,3.9092843963126143,62.63033175355449,42.63033175355449,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
4,1,right_lane,fixed,True,0.5,40,0,20.893957345971565,0.0,2.0,4.230959185224492,61.17939651911743,41.42939651911743,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
5,1,right_lane,fixed,True,0.5,40,0,22.143957345971565,14.5,1.5,15.86014088243246,55.68032879107819,43.43032879107819,12.25,nan,0.0,0,0,40,0,15.0,1.0,24.0
6,1,right_lane,fixed,True,0.5,40,0,23.518957345971565,9.5,8.5,13.29667195584625,60.37889399246111,45.62889399246111,14.75,nan,0.0,0,0,40,0,10.0,1.0,29.0
7,1,right_lane,fixed,True,0.5,40,0,23.6439573459385,11.5,2.0,14.087464484393422,59.57837826334444,45.82837826334445,13.75,nan,0.0,0,0,40,0,9.0,7.0,24.0
8,1,right_lane,fixed,True,0.5,40,0,20.893957345971565,0.0,12.5,4.6425478011369705,61.4303317535545,41.43033175355451,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
9,1,right_lane,fixed,True,0.5,40,0,22.143957344031854,2.0,1.0,5.791644845623523,62.17937898202733,43.42937898202733,18.75,nan,0.0,0,0,40,0,0.0,5.0,35.0
10,1,right_lane,fixed,True,0.5,40,0,22.39395726012593,0.0,7.0,3.6006728055084523,63.830331616201484,43.83033161620149,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
11,1,right_lane,fixed,True,0.5,40,0,24.518957247107203,18.5,1.0,18.443944146934655,58.479377405585886,47.2293774055859,11.25,nan,0.0,0,0,40,0,15.0,5.0,20.0
12,1,right_lane,fixed,True,0.5,40,0,21.356377104427974,0.5,2.0,4.315519545335974,61.41827001786976,42.16827001786976,19.25,nan,0.0,0,0,40,0,1.0,1.0,38.0
13,1,right_lane,fixed,True,0.5,40,0,20.268957345971565,0.0,20.0,5.834715612232685,60.430331753554505,40.430331753554505,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
14,1,right_lane,fixed,True,0.5,40,0,20.393957345971565,0.0,16.5,4.863426066935062,60.37939766652045,40.62939766652045,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
15,1,right_lane,fixed,True,0.5,40,0,22.643957345971565,7.5,0.5,10.380385344324168,59.9783987358324,44.22839873583241,15.75,nan,0.0,0,0,40,0,8.0,1.0,31.0
16,1,right_lane,fixed,True,0.5,40,0,22.893956692596,0.0,7.5,3.976097859987931,64.37939662302982,44.6293966230298,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
17,1,right_lane,fixed,True,0.5,40,0,22.018957345971565,0.0,10.5,4.3769309947356305,63.2303317535545,43.2303317535545,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
18,1,right_lane,fixed,True,0.5,40,0,21.018957345971565,0.5,11.0,5.369916092604399,60.87839840507327,41.62839840507326,19.25,nan,0.0,0,0,40,0,1.0,1.0,38.0
19,1,right_lane,fixed,True,0.5,40,0,20.518957345971565,0.0,9.0,5.0957490131258965,60.57939766773994,40.82939766773995,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
20,1,right_lane,fixed,True,0.5,40,0,20.893957344482878,0.0,18.0,5.935258528683335,61.17939651231986,41.429396512319855,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
21,1,right_lane,fixed,True,0.5,40,0,20.893957345971565,0.0,4.0,4.365846265107393,61.17939832963656,41.42939832963656,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
22,1,right_lane,fixed,True,0.5,40,0,21.643957345971565,0.0,8.0,4.644821341793431,62.37939651471895,42.62939651471895,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
23,1,right_lane,fixed,True,0.5,40,0,21.268957345971565,3.0,11.0,8.069123037159443,60.02746056245117,42.02746056245116,18.0,nan,0.0,0,0,40,0,1.0,6.0,33.0
24,1,right_lane,fixed,True,0.5,3,1,23.55281207133059,0.0,1.5,0.7591451108455658,4.9263374485596705,3.4263374485596705,1.5,nan,0.0,0,0,3,0,0.0,0.0,3.0
25,1,right_lane,fixed,True,0.5,40,0,21.143957345971565,0.0,12.0,4.463740135439366,61.8303317535545,41.8303317535545,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
26,1,right_lane,fixed,True,0.5,40,0,21.39395734574631,0.0,3.0,3.6662090119607456,61.97939651434136,42.22939651434135,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
27,1,right_lane,fixed,True,0.5,40,0,22.768957345971565,8.5,6.5,12.305839642882347,59.67889371077206,44.428893710772066,15.25,nan,0.0,0,0,40,0,9.0,1.0,30.0
28,1,right_lane,fixed,True,0.5,40,0,21.26895734597149,6.0,4.5,9.909724121058389,58.77870601797856,42.02870601797856,16.75,nan,0.0,0,0,40,0,0.0,13.0,27.0
29,1,right_lane,fixed,True,0.5,40,0,23.643957345971565,0.0,1.5,3.4530125166184007,65.8303317535545,45.83033175355451,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
30,1,right_lane,fixed,True,0.5,40,0,20.76895734597105,0.0,0.5,4.109722673892975,61.230331753553685,41.230331753553685,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
31,1,right_lane,fixed,True,0.5,40,0,24.266504184652195,0.0,3.5,2.9327611251324015,66.8264066954435,46.82640669544351,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
32,1,right_lane,fixed,True,0.5,40,0,22.643957345971565,7.5,6.0,10.869560349732637,59.97839873583241,44.22839873583241,15.75,nan,0.0,0,0,40,0,8.0,1.0,31.0
33,1,right_lane,fixed,True,0.5,40,0,21.018957345971565,0.0,0.5,3.108307134360075,61.379397667741145,41.629397667741145,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
34,1,right_lane,fixed,True,0.5,40,0,21.268957345971565,0.0,2.0,3.463618596215383,61.77939651470176,42.02939651470176,19.75,nan,0.0,0,0,40,0,0.0,1.0,39.0
35,1,right_lane,fixed,True,0.5,40,0,22.393957247332974,5.5,2.5,8.957928216084838,60.578893558123355,43.828893558123355,16.75,nan,0.0,0,0,40,0,6.0,1.0,33.0
36,1,right_lane,fixed,True,0.5,40,0,21.393957345971565,0.0,5.5,4.26638685155433,62.2303317535545,42.2303317535545,20.0,nan,0.0,0,0,40,0,0.0,0.0,40.0
37,1,right_lane,fixed,True,0.5,40,0,21.268957345971565,4.5,4.5,8.945387065410614,59.27828016617177,42.02828016617177,17.25,nan,0.0,0,0,40,0,4.0,3.0,33.0
38,1,right_lane,fixed,True,0.5,40,0,21.393957345971565,1.5,11.0,6.190765984356403,61.47963774912696,42.22963774912696,19.25,nan,0.0,0,0,40,0,0.0,3.0,37.0
