episode_id,policy_freq,profile,method,filter,value,episode_length,collision,mean_speed,total_cost,total_avoided_cost,total_expected_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count,lane_0_time,lane_1_time,mean_courtesy_gap_violation,courtesy_active_steps
0,1,merge_courtesy,naive,False,nan,12,0,30.0,6.530244116167301,0.0,5.433424144983292,11.8454012308784,17.849999999999998,-6.0045987691216,nan,0.0,3,9,0,0,0.0,12.0,41.62979692060097,9
1,1,merge_courtesy,naive,False,nan,13,0,27.42333905172183,3.0576801438721657,0.0,2.478597342967987,15.383695829106985,18.010136306895355,-2.626440477788367,nan,0.0,7,6,0,0,0.0,13.0,18.530424306338432,6
2,1,merge_courtesy,naive,False,nan,12,0,28.813046846239462,3.2636709049357213,0.0,2.6554907858371735,14.484723379557849,17.28026248619494,-2.795539106637092,nan,0.0,6,6,0,0,0.0,12.0,21.147254065357632,6
3,1,merge_courtesy,naive,False,nan,12,0,30.0,7.158337147968271,0.0,6.019003480672836,11.302312535012048,17.849999999999998,-6.547687464987952,nan,0.0,2,10,0,0,0.0,12.0,41.94318066216726,10
4,1,merge_courtesy,naive,False,nan,13,0,27.42333905172183,3.334819153365022,0.0,2.7133413553237915,15.106072584162595,18.010136306895355,-2.90406372273276,nan,0.0,7,6,0,0,0.0,13.0,22.429174179189506,6
5,1,merge_courtesy,naive,False,nan,13,0,27.750637683406776,2.7406918081605247,0.6549828634538597,2.7523639798164368,14.998675649336722,18.02867248049455,-3.0299968311578285,nan,0.0,7,6,0,0,2.0,11.0,23.897368124702705,6
6,1,merge_courtesy,naive,False,nan,12,0,30.0,2.06606866997857,3.218969391289594,3.1232355684041977,14.632997904601572,17.199291829928736,-2.566293925327165,nan,0.0,3,9,0,0,8.0,4.0,37.62556831499176,4
7,1,merge_courtesy,naive,False,nan,13,0,26.655102277460422,3.2600743589114067,0.0,2.6540906727313995,14.772867921726128,17.61065318427942,-2.8377852625532927,nan,0.0,7,6,0,0,0.0,13.0,21.4200939974375,6
8,1,merge_courtesy,naive,False,nan,13,0,27.80128461713882,3.2219938513530657,0.0,2.616121292114258,15.469264743099298,18.206668000912188,-2.737403257812888,nan,0.0,7,6,0,0,0.0,13.0,20.467870904596847,6
9,1,merge_courtesy,naive,False,nan,13,0,27.039601997206645,3.1768243886720398,0.0,2.5772289037704468,15.056962666571048,17.810593038547456,-2.753630371976408,nan,0.0,7,6,0,0,0.0,13.0,20.191813260660982,6
10,1,merge_courtesy,naive,False,nan,13,0,28.135251062216373,3.3232842978751207,0.0,2.697546124458313,15.495679519104753,18.38033055235252,-2.8846510332477617,nan,0.0,7,6,0,0,0.0,13.0,22.201866551544338,6
11,1,merge_courtesy,naive,False,nan,12,0,29.638203017832648,6.886926123523256,0.0,5.753130733966827,11.30470213985447,17.676337448559668,-6.3716353087052005,nan,0.0,3,9,0,0,0.0,12.0,46.60113765569381,9
12,1,merge_courtesy,naive,False,nan,13,0,27.03872567291224,4.5422650748650675,0.0,3.7511556148529053,13.61225838777826,17.810137349914363,-4.197878962136104,nan,0.0,6,7,0,0,0.0,13.0,33.21342952323739,7
13,1,merge_courtesy,naive,False,nan,13,0,26.655102277460422,3.9877333990260597,0.0,3.2642334699630737,13.917424938524881,17.61065318427942,-3.693228245754538,nan,0.0,7,6,0,0,0.0,13.0,34.78346619532825,6
14,1,merge_courtesy,naive,False,nan,12,0,29.638203017832648,7.114456538046927,0.0,5.967608273029327,11.005631524240908,17.676337448559668,-6.670705924318762,nan,0.0,3,9,0,0,0.0,12.0,50.59678485273775,9
15,1,merge_courtesy,naive,False,nan,12,0,29.638203017832648,6.945423108672074,0.0,5.808850049972534,11.21588529035396,17.676337448559668,-6.460452158205711,nan,0.0,3,9,0,0,0.0,12.0,47.686529128045585,9
16,1,merge_courtesy,naive,False,nan,12,0,29.2224878754412,1.7707116752900598,2.0979480016836085,2.2972565293312073,14.682228123856367,16.826086010140507,-2.143857886284141,nan,0.0,6,6,0,0,8.0,4.0,26.61436705911722,4
17,1,merge_courtesy,naive,False,nan,14,0,25.822611223350602,4.5838147679523935,0.0,3.78126722574234,14.194652257440065,18.46066228507634,-4.266010027636273,nan,0.0,7,7,0,0,0.0,14.0,34.20928075316654,7
18,1,merge_courtesy,naive,False,nan,13,0,27.039601997206645,1.7076786635893282,1.3652086093711913,2.2419223189353943,15.033155319804198,17.059884868476193,-2.02672954867199,nan,0.0,7,6,0,0,9.0,4.0,24.122992027132376,4
19,1,merge_courtesy,naive,False,nan,13,0,27.42420215023432,3.5754855114162063,0.0,2.9319347143173218,14.789913431574485,18.01058511812185,-3.2206716865473606,nan,0.0,7,6,0,0,0.0,13.0,26.87186244139424,6
20,1,merge_courtesy,naive,False,nan,13,0,27.80128461713882,3.6044788022011436,0.0,2.9277180433273315,15.051514084556484,18.206668000912188,-3.1551539163557045,nan,0.0,7,6,0,0,0.0,13.0,26.43357736097874,6
21,1,merge_courtesy,naive,False,nan,14,0,25.822611223350602,3.837903792582816,0.0,3.1439011693000793,14.947938128012481,18.46066228507634,-3.5127241570638557,nan,0.0,8,6,0,0,0.0,14.0,31.685857606615645,6
22,1,merge_courtesy,naive,False,nan,14,0,25.822611223350602,3.907562284344704,0.0,3.1997864842414856,14.861548767827522,18.46066228507634,-3.5991135172488162,nan,0.0,8,6,0,0,0.0,14.0,33.13582339954973,6
23,1,merge_courtesy,naive,False,nan,12,0,29.638203017832648,0.5855606767861045,5.400943555666266,2.2096927016973495,15.784944165509248,16.82562927848841,-1.0406851129791588,nan,0.0,3,9,0,0,10.0,2.0,24.6465627302034,2
24,1,merge_courtesy,naive,False,nan,12,0,29.22876198863091,2.7789024264901627,0.6706060820836699,2.8045293986797333,13.980941870453785,17.02909758447157,-3.048155714017786,nan,0.0,6,6,0,0,6.0,6.0,24.38528398684261,6
25,1,merge_courtesy,naive,False,nan,12,0,29.22876198863091,2.0055559655821416,4.088072738383064,3.134229853749275,14.35540969453063,16.829097584471572,-2.473687889940944,nan,0.0,3,9,0,0,8.0,4.0,35.07743678471804,4
26,1,merge_courtesy,naive,False,nan,12,0,29.22876198863091,1.9443105493112227,2.1932995047554957,2.464089497923851,14.398042910986112,16.829097584471572,-2.431054673485462,nan,0.0,6,6,0,0,8.0,4.0,33.65631956972541,4
27,1,merge_courtesy,naive,False,nan,12,0,30.0,6.024469525717052,0.0,4.991779565811157,12.50071966301427,17.849999999999998,-5.34928033698573,nan,0.0,3,9,0,0,0.0,12.0,34.35632885863524,9
28,1,merge_courtesy,naive,False,nan,13,0,27.750637683406776,2.0851717180809084,2.3591998825171503,2.658347725868225,15.219640437226298,17.828671535765306,-2.6090310985390044,nan,0.0,7,6,0,0,4.0,9.0,38.76268085167702,4
29,1,merge_courtesy,naive,False,nan,12,0,29.221552852052668,7.064065598130024,0.03744802052485374,5.933678358793259,11.092207618285606,17.476345368985278,-6.384137750699674,nan,0.0,2,10,0,0,0.0,12.0,40.248303609000516,10
30,1,merge_courtesy,naive,False,nan,13,0,27.416671238329222,3.3623248053848567,0.0,2.732106000185013,15.099622971855382,18.0066690439312,-2.907046072075814,nan,0.0,7,6,0,0,0.0,13.0,22.643975635890655,6
31,1,merge_courtesy,naive,False,nan,12,0,29.638203017832648,7.255776540923085,0.0,6.045576632022858,10.885607591459795,17.676337448559668,-6.7907298570998735,nan,0.0,3,9,0,0,0.0,12.0,52.54289946966057,9
32,1,merge_courtesy,naive,False,nan,12,0,30.0,6.279335701005034,0.0,5.1910480260849,12.03998279195245,17.749291998026376,-5.709309206073929,nan,0.0,3,9,0,0,1.0,11.0,37.924755573646244,9
33,1,merge_courtesy,naive,False,nan,12,0,30.0,1.7722094208320551,2.83454919319873,2.5427508801221848,15.012280367831158,17.199291829928736,-2.1870114620975762,nan,0.0,4,8,0,0,8.0,4.0,27.39404947645827,4
34,1,merge_courtesy,naive,False,nan,12,0,29.22876198863091,7.1260921480406445,0.0,5.919965624809265,10.847917600953135,17.479805754542834,-6.631888153589701,nan,0.0,3,9,0,0,0.0,12.0,50.28022022716147,9
35,1,merge_courtesy,naive,False,nan,13,0,27.03872567291224,3.4642261731824577,0.0,2.826003074645996,14.731751319120411,17.810137349914363,-3.0783860307939515,nan,0.0,7,6,0,0,0.0,13.0,24.752902693313317,6
36,1,merge_courtesy,naive,False,nan,12,0,30.0,6.125696728730288,0.0,5.078530430793762,12.335028775380762,17.749291998026376,-5.4142632226456175,nan,0.0,3,9,0,0,1.0,11.0,35.37365418069185,9
37,1,merge_courtesy,naive,False,nan,12,0,29.221552852052668,7.422461784085661,0.0,6.225811213254929,10.621471854239017,17.476345368985278,-6.854873514746264,nan,0.0,2,10,0,0,0.0,12.0,45.22228651312231,10
38,1,merge_courtesy,naive,False,nan,13,0,26.655102277460422,3.4751337043596005,0.0,2.8360221683979034,14.573542827607033,17.61065318427942,-3.0371103566723856,nan,0.0,7,6,0,0,0.0,13.0,24.456838145218764,6
39,1,merge_courtesy,naive,False,nan,12,0,30.0,5.851120093480181,0.0,4.846059441566467,12.738106728204297,17.849999999999998,-5.111893271795703,nan,0.0,3,9,0,0,0.0,12.0,32.247726232201586,9
40,1,merge_courtesy,naive,False,nan,12,0,30.0,2.444971964887233,3.1008997951897044,3.2723010033369064,14.478076757296783,17.299291829928734,-2.821215072631953,nan,0.0,3,9,0,0,7.0,5.0,29.494093593956006,5
