episode_id,policy_freq,profile,method,value,episode_length,collision,mean_speed,lane_0_time,lane_1_time,lane_2_time,total_cost,total_avoided_cost,total_reward,total_basic_reward,total_added_reward,mean_iterations_to_converge,convergence_rate,outcome_unchanged_count,outcome_naively_augmented_count,outcome_rcps_augmented_count,outcome_projection_count
145,1,right_lane,naive,nan,40,0,24.393956496356477,5.0,6.0,29.0,7.0,5.0,63.327064530704476,46.827064530704476,16.5,nan,0.0,0,40,0,0
146,1,right_lane,naive,nan,40,0,21.143919754885687,0.0,1.0,39.0,0.0,1.0,61.62933870115362,41.62933870115363,20.0,nan,0.0,0,40,0,0
147,1,right_lane,naive,nan,37,1,21.371845779428718,0.0,1.0,36.0,0.5,3.0,57.329449893052235,38.82944989305223,18.5,nan,0.0,0,37,0,0
148,1,right_lane,naive,nan,40,0,21.393957345971554,7.0,13.0,20.0,13.0,6.0,54.77845946982197,41.52845946982198,13.25,nan,0.0,0,40,0,0
149,1,right_lane,naive,nan,40,0,22.143957345971565,0.0,0.0,40.0,0.0,7.5,63.23033175355451,43.2303317535545,20.0,nan,0.0,0,40,0,0
150,1,right_lane,naive,nan,40,0,20.518957345971565,0.0,0.0,40.0,0.0,17.0,60.6303317535545,40.63033175355451,20.0,nan,0.0,0,40,0,0
151,1,right_lane,naive,nan,40,0,23.518957345971565,0.0,0.0,40.0,0.0,11.5,65.43033175355451,45.43033175355451,20.0,nan,0.0,0,40,0,0
152,1,right_lane,naive,nan,40,0,22.64395734574631,14.0,2.0,24.0,15.0,8.0,57.028396148766475,44.028396148766475,13.0,nan,0.0,0,40,0,0
153,1,right_lane,naive,nan,25,1,21.230331753554502,0.0,0.0,25.0,0.0,7.0,38.03033175386745,26.030331753867443,12.0,nan,0.0,0,25,0,0
154,1,right_lane,naive,nan,37,1,25.1556295632125,16.0,1.0,20.0,15.5,7.5,54.67837785130233,43.92837785130233,10.75,nan,0.0,0,37,0,0
155,1,right_lane,naive,nan,40,0,22.518957345971565,0.0,0.0,40.0,0.0,15.0,63.3303317535545,43.3303317535545,20.0,nan,0.0,0,40,0,0
156,1,right_lane,naive,nan,40,0,22.393957258408,21.0,6.0,13.0,23.5,1.5,51.877555901080854,43.627555901080854,8.25,nan,0.0,0,40,0,0
157,1,right_lane,naive,nan,40,0,22.127496439133086,0.0,1.0,39.0,0.0,12.0,63.20306033845166,43.203060338451664,20.0,nan,0.0,0,40,0,0
158,1,right_lane,naive,nan,40,0,21.143957345971565,0.0,0.0,40.0,0.0,1.0,61.653200898199245,41.653200898199245,20.0,nan,0.0,0,40,0,0
159,1,right_lane,naive,nan,40,0,20.893957345971565,1.0,1.0,38.0,0.5,2.5,60.97839840434078,41.22839840434077,19.75,nan,0.0,0,40,0,0
160,1,right_lane,naive,nan,40,0,22.643957345971565,1.0,1.0,38.0,0.5,3.0,63.778399108860896,44.028399108860896,19.75,nan,0.0,0,40,0,0
161,1,right_lane,naive,nan,40,0,21.143957345971565,1.0,3.0,36.0,1.5,1.5,60.87805692104471,41.62805692104472,19.25,nan,0.0,0,40,0,0
162,1,right_lane,naive,nan,40,0,21.518957345971565,0.0,0.0,40.0,0.0,9.5,62.230331753554495,42.23033175355451,20.0,nan,0.0,0,40,0,0
