experiment_id,policy_freq,profile,method,value,num_episodes,mean_episode_length,total_collisions,mean_speed,lane_0_preference,lane_1_preference,speed_violation_rate,tailgating_violation_rate,braking_violation_rate,lane_keeping_violation_rate,lane_change_tailgating_violation_rate,lane_change_braking_violation_rate,collision_violation_rate,lane_change_collision_violation_rate,cost_rate,avoided_cost_rate,unsafe_slow_rate,unsafe_lane_rate,unsafe_faster_rate,unsafe_idle_rate,unsafe_ttc_slow_rate,unsafe_ttc_lane_rate,unsafe_ttc_faster_rate,unsafe_ttc_idle_rate
0,1,cautious,adaptive,0.1,100,24.76,35,22.562470907077017,0.2403069466882068,0.7596930533117933,0.0,0.047253634894991924,0.04038772213247173,0.2265751211631664,0.04079159935379645,0.008077544426494346,0.011308562197092083,0.004846526655896607,0.3630856219709208,1.4450726978998385,0.7794466403162056,0.216600790513834,0.0,0.003952569169960474,0.6510263929618768,0.34017595307917886,0.005865102639296188,0.002932551319648094
1,1,cautious,adaptive,0.1,100,26.26,25,22.598458791958965,0.24638233054074637,0.7536176694592536,0.0,0.039223153084539226,0.02703731911652704,0.23153084539223154,0.03998476770753998,0.006473724295506474,0.006473724295506474,0.0030464584920030465,0.34424980959634427,1.4447829398324448,0.7796741660201707,0.21799844840961985,0.0,0.0023273855702094647,0.672566371681416,0.32448377581120946,0.0029498525073746312,0.0
2,1,cautious,adaptive,0.1,100,24.47,33,22.54893506115706,0.24111156518185534,0.7588884348181447,0.0,0.05598692276256641,0.027380465876583573,0.2268083367388639,0.04168369431957499,0.009807928075194115,0.0073559460563955865,0.0073559460563955865,0.361667347772783,1.4335921536575398,0.7517956903431764,0.24261771747805266,0.0015961691939345571,0.0039904229848363925,0.6058823529411764,0.37941176470588234,0.008823529411764706,0.0058823529411764705
3,1,cautious,adaptive,0.1,100,24.1,41,22.578754597631725,0.25020746887966805,0.749792531120332,0.0,0.04979253112033195,0.044813278008298756,0.23651452282157676,0.034854771784232366,0.007883817427385892,0.00995850622406639,0.006224066390041493,0.37385892116182573,1.404564315352697,0.7763923524522028,0.21280133000831256,0.0008312551953449709,0.00997506234413965,0.676056338028169,0.3211267605633803,0.0,0.0028169014084507044
4,1,cautious,adaptive,0.1,100,25.34,28,22.628621179049457,0.23756906077348067,0.7624309392265194,0.0,0.05209155485398579,0.030781373322809787,0.22336227308603,0.038279400157853194,0.007892659826361484,0.007103393843725336,0.005130228887134964,0.35240726124704025,1.4167324388318863,0.7521773555027712,0.2375296912114014,0.000791765637371338,0.009501187648456057,0.665680473372781,0.33136094674556216,0.0029585798816568047,0.0
